_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
19,1.819688314163881e+17,44,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.819688314163881e+17,13726930226380800000,0.013256338337516663
20,6.434764878853276e+18,33,niki-182-adv-tr-no-ramp-small-0001,AlignmentResearch/robust_llm_pythia-410m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,8vwj3o79,crashed,2024-10-17T21:15:04Z,353824768,1,0,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,6.434764878853276e+18,31699074847604736000,0.20299535269684701
22,6.816352742586524e+18,35,niki-182-adv-tr-no-ramp-small-0001,AlignmentResearch/robust_llm_pythia-410m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,8vwj3o79,crashed,2024-10-17T21:15:04Z,353824768,1,0,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,6.816352742586524e+18,31699074847604736000,0.21503317605818345
17,1.738262916912732e+17,42,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.738262916912732e+17,13726930226380800000,0.012663158391903892
16,1.6959421322258944e+17,41,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.6959421322258944e+17,13726930226380800000,0.01235485359258682
15,1.653077271917522e+17,40,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.653077271917522e+17,13726930226380800000,0.012042585229584627
14,1.611011101019602e+17,39,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.611011101019602e+17,13726930226380800000,0.01173613527898259
13,1.570040173156316e+17,38,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.570040173156316e+17,13726930226380800000,0.011437664119097574
12,1.529398562308311e+17,37,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.529398562308311e+17,13726930226380800000,0.011141592017194566
11,1.4877685897846067e+17,36,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.4877685897846067e+17,13726930226380800000,0.010838319749927564
10,1.44929518912854e+17,35,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.44929518912854e+17,13726930226380800000,0.010558042950806612
8,1.362662826193618e+17,33,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.362662826193618e+17,13726930226380800000,0.009926930520669612
7,1.3199378987541914e+17,32,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.3199378987541914e+17,13726930226380800000,0.009615681561617451
6,1.2740994249317427e+17,31,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.2740994249317427e+17,13726930226380800000,0.009281750572922288
5,1.2353842833738291e+17,30,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.2353842833738291e+17,13726930226380800000,0.008999712703424636
4,1.193009825391831e+17,29,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.193009825391831e+17,13726930226380800000,0.008691016896837366
3,1.1523682752697549e+17,28,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.1523682752697549e+17,13726930226380800000,0.008394945237319712
2,1.1102778495687066e+17,27,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.1102778495687066e+17,13726930226380800000,0.008088318591690248
1,1.069708212574377e+17,26,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.069708212574377e+17,13726930226380800000,0.007792770815710724
23,7.024983220767965e+18,36,niki-182-adv-tr-no-ramp-small-0001,AlignmentResearch/robust_llm_pythia-410m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,8vwj3o79,crashed,2024-10-17T21:15:04Z,353824768,1,0,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,7.024983220767965e+18,31699074847604736000,0.22161477123673187
21,6.626615812596457e+18,34,niki-182-adv-tr-no-ramp-small-0001,AlignmentResearch/robust_llm_pythia-410m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,8vwj3o79,crashed,2024-10-17T21:15:04Z,353824768,1,0,clf_imdb_pythia-410m_s-0_adv_tr_gcg_t-0_no_ramp,6.626615812596457e+18,31699074847604736000,0.2090476092584507
9,1.4058523114455398e+17,34,niki-182-adv-tr-no-ramp-small-0000,AlignmentResearch/robust_llm_pythia-14m_clf_imdb_v-ian-079_s-0,,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,True,0,lhn238il,finished,2024-10-17T21:15:04Z,7629056,0,0,clf_imdb_pythia-14m_s-0_adv_tr_gcg_t-0_no_ramp,1.4058523114455398e+17,13726930226380800000,0.010241563760145974
