_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
75,5.166863990213837e+17,37,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,4.122996207274918e+17,222561445034852352000,0.0018525204159369432
73,4.932376630882468e+17,36,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,4.9293783309277594e+17,222561445034852352000,0.002214839290855537
71,4.702736119712317e+17,35,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,4.699863868047753e+17,222561445034852352000,0.002111715201755529
69,4.478792913002988e+17,34,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,4.4758038164609434e+17,222561445034852352000,0.00201104185667021
67,4.26050951598293e+17,33,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,4.2574239918564314e+17,222561445034852352000,0.0019129207177773912
65,4.047721962969661e+17,32,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,4.044632292536549e+17,222561445034852352000,0.0018173104024837607
63,3.8406205733093376e+17,31,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,3.837516856943444e+17,222561445034852352000,0.001724250512635961
61,3.6388184661712896e+17,30,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,3.6362040413176134e+17,222561445034852352000,0.0016337978218770985
59,3.436899252298875e+17,29,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,3.4344313618658426e+17,222561445034852352000,0.0015431385078075956
57,3.2412809523983155e+17,28,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,3.238621336154702e+17,222561445034852352000,0.001455158298261204
55,3.050996135564575e+17,27,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,3.048312281245188e+17,222561445034852352000,0.001369649752574096
53,2.866366430942331e+17,26,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,2.8633933441628896e+17,222561445034852352000,0.0012865630629395365
51,2.687157494736814e+17,25,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,2.6841722599355843e+17,222561445034852352000,0.0012060364990509709
49,2.513340165345116e+17,24,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,2.5102380417435894e+17,222561445034852352000,0.0011278853987268527
47,2.3450606666907648e+17,23,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,2.3417021614919517e+17,222561445034852352000,0.0010521598478681917
45,2.1822612361086566e+17,22,niki-171-adv-tr-gcg-pm-small-0016,AlignmentResearch/robust_llm_pythia-160m_clf_pm_v-ian-080_s-1,,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,True,1,inq9c8fa,failed,2024-09-14T03:28:48Z,123691008,3,1,clf_pm_pythia-160m_s-1_adv_tr_gcg_t-1,2.178807508746928e+17,222561445034852352000,0.0009789689801869028
