_step,train_total_flops,adv_training_round,run_name,model_name_or_path,training_force_name_to_save,training_save_name,training_adversarial_skip_first_training_round,training_seed,run_id,run_state,run_created_at,num_params,model_idx,seed_idx,model_key,mean_train_total_flops,pretrain_compute,defense_flops_fraction_pretrain
31,7216268994135040.0,15,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,7221311970875494.0,13726930226380800000,0.0005260689645669921
55,1.819754633330381e+16,27,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,1.8200160040461108e+16,13726930226380800000,0.0013258725541915794
29,6500460658595328.0,14,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,6506346924463002.0,13726930226380800000,0.00047398411860205433
25,5176508563674112.0,12,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,5176904205948314.0,13726930226380800000,0.00037713488162117954
23,4563297311478272.0,11,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,4561353783056486.0,13726930226380800000,0.00033229234124686874
21,3981057937274368.0,10,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3979036316908646.5,13726930226380800000,0.00028987080514634094
19,3427718433869824.0,9,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,3430969682749440.0,13726930226380800000,0.0002499444250219693
17,2916541263655424.0,8,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2917551947192320.0,13726930226380800000,0.00021254219982740836
15,2432011177844736.0,7,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,2436754181050777.5,13726930226380800000,0.00017751632308640682
13,1987639286014976.0,6,niki-172-adv-tr-gcg-wl-small-0003,AlignmentResearch/robust_llm_pythia-14m_clf_wl_v-ian-081_s-3,,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,True,3,la8y03l6,finished,2024-09-13T03:10:53Z,7629056,0,3,clf_wl_pythia-14m_s-3_adv_tr_gcg_t-3,1992034880664780.8,13726930226380800000,0.0001451187445271946
