asr,iteration,model_size,seed_idx,adv_training_round,model_idx
0.6993006993006994,5,11586560000,0,0,9
0.7832167832167832,6,11586560000,0,0,9
0.8181818181818181,7,11586560000,0,0,9
0.8391608391608392,8,11586560000,0,0,9
0.8461538461538461,9,11586560000,0,0,9
0.8601398601398601,10,11586560000,0,0,9
0.0,0,6650740736,0,0,8
0.26315789473684215,1,6650740736,0,0,8
0.4586466165413534,2,6650740736,0,0,8
0.6240601503759399,3,6650740736,0,0,8
0.7293233082706767,4,6650740736,0,0,8
0.8345864661654135,5,6650740736,0,0,8
0.887218045112782,6,6650740736,0,0,8
0.9097744360902256,7,6650740736,0,0,8
0.924812030075188,8,6650740736,0,0,8
0.9398496240601504,9,6650740736,0,0,8
0.9398496240601504,10,6650740736,0,0,8
0.0,0,17617408,1,0,1
0.8709677419354839,1,17617408,1,0,1
0.9838709677419355,2,17617408,1,0,1
0.9919354838709677,3,17617408,1,0,1
1.0,4,17617408,1,0,1
1.0,5,17617408,1,0,1
1.0,6,17617408,1,0,1
1.0,7,17617408,1,0,1
1.0,8,17617408,1,0,1
1.0,9,17617408,1,0,1
1.0,10,17617408,1,0,1
0.0,0,7629056,0,0,0
0.4253731343283582,1,7629056,0,0,0
0.6940298507462687,2,7629056,0,0,0
0.7761194029850746,3,7629056,0,0,0
0.8283582089552239,4,7629056,0,0,0
0.8955223880597015,5,7629056,0,0,0
0.9253731343283582,6,7629056,0,0,0
0.9253731343283582,7,7629056,0,0,0
0.9402985074626866,8,7629056,0,0,0
0.9402985074626866,9,7629056,0,0,0
0.9477611940298507,10,7629056,0,0,0
0.0,0,908763136,0,0,5
0.43661971830985913,1,908763136,0,0,5
0.7323943661971831,2,908763136,0,0,5
0.8450704225352113,3,908763136,0,0,5
0.8802816901408451,4,908763136,0,0,5
0.9436619718309859,5,908763136,0,0,5
0.971830985915493,6,908763136,0,0,5
0.9788732394366197,7,908763136,0,0,5
0.9788732394366197,8,908763136,0,0,5
0.9929577464788732,9,908763136,0,0,5
1.0,10,908763136,0,0,5
0.0,0,1311629312,0,0,6
0.2246376811594203,1,1311629312,0,0,6
0.42028985507246375,2,1311629312,0,0,6
0.6376811594202898,3,1311629312,0,0,6
0.7318840579710144,4,1311629312,0,0,6
0.8115942028985508,5,1311629312,0,0,6
0.8840579710144928,6,1311629312,0,0,6
0.9202898550724637,7,1311629312,0,0,6
0.927536231884058,8,1311629312,0,0,6
0.9420289855072463,9,1311629312,0,0,6
0.9420289855072463,10,1311629312,0,0,6
0.0,0,17617408,0,0,1
0.7338129496402878,1,17617408,0,0,1
0.9856115107913669,2,17617408,0,0,1
1.0,3,17617408,0,0,1
1.0,4,17617408,0,0,1
1.0,5,17617408,0,0,1
1.0,6,17617408,0,0,1
1.0,7,17617408,0,0,1
1.0,8,17617408,0,0,1
1.0,9,17617408,0,0,1
1.0,10,17617408,0,0,1
0.0,0,44672000,1,0,2
0.5147058823529411,1,44672000,1,0,2
0.8235294117647058,2,44672000,1,0,2
0.9338235294117647,3,44672000,1,0,2
0.9705882352941176,4,44672000,1,0,2
0.9852941176470589,5,44672000,1,0,2
0.9852941176470589,6,44672000,1,0,2
1.0,7,44672000,1,0,2
1.0,8,44672000,1,0,2
1.0,9,44672000,1,0,2
1.0,10,44672000,1,0,2
0.0,0,353824768,1,0,4
0.36496350364963503,1,353824768,1,0,4
0.5693430656934306,2,353824768,1,0,4
0.7299270072992701,3,353824768,1,0,4
0.8248175182481752,4,353824768,1,0,4
0.8978102189781022,5,353824768,1,0,4
0.9343065693430657,6,353824768,1,0,4
0.9416058394160584,7,353824768,1,0,4
0.9562043795620438,8,353824768,1,0,4
0.9635036496350365,9,353824768,1,0,4
0.9708029197080292,10,353824768,1,0,4
0.0,0,908763136,1,0,5
0.5144927536231885,1,908763136,1,0,5
0.6666666666666667,2,908763136,1,0,5
0.782608695652174,3,908763136,1,0,5
0.8333333333333334,4,908763136,1,0,5
0.8768115942028986,5,908763136,1,0,5
0.9057971014492754,6,908763136,1,0,5
0.927536231884058,7,908763136,1,0,5
0.9565217391304348,8,908763136,1,0,5
0.9565217391304348,9,908763136,1,0,5
0.9637681159420289,10,908763136,1,0,5
0.0,0,1311629312,1,0,6
0.33834586466165417,1,1311629312,1,0,6
0.5413533834586466,2,1311629312,1,0,6
0.6992481203007519,3,1311629312,1,0,6
0.7969924812030076,4,1311629312,1,0,6
0.849624060150376,5,1311629312,1,0,6
0.8721804511278195,6,1311629312,1,0,6
0.8947368421052632,7,1311629312,1,0,6
0.9398496240601504,8,1311629312,1,0,6
0.9548872180451128,9,1311629312,1,0,6
0.9624060150375939,10,1311629312,1,0,6
0.0,0,6650740736,1,0,8
0.24647887323943662,1,6650740736,1,0,8
0.4295774647887324,2,6650740736,1,0,8
0.5422535211267605,3,6650740736,1,0,8
0.6690140845070423,4,6650740736,1,0,8
0.7605633802816901,5,6650740736,1,0,8
0.8098591549295775,6,6650740736,1,0,8
0.8591549295774648,7,6650740736,1,0,8
0.8873239436619719,8,6650740736,1,0,8
0.8943661971830986,9,6650740736,1,0,8
0.8943661971830986,10,6650740736,1,0,8
0.0,0,2646435840,1,0,7
0.23188405797101452,1,2646435840,1,0,7
0.5,2,2646435840,1,0,7
0.6376811594202898,3,2646435840,1,0,7
0.7246376811594203,4,2646435840,1,0,7
0.7246376811594203,5,2646435840,1,0,7
0.7463768115942029,6,2646435840,1,0,7
0.7753623188405797,7,2646435840,1,0,7
0.7971014492753623,8,2646435840,1,0,7
0.7971014492753623,9,2646435840,1,0,7
0.8043478260869565,10,2646435840,1,0,7
0.0,0,44672000,2,0,2
0.5597014925373134,1,44672000,2,0,2
0.917910447761194,2,44672000,2,0,2
0.9776119402985075,3,44672000,2,0,2
0.9776119402985075,4,44672000,2,0,2
1.0,5,44672000,2,0,2
1.0,6,44672000,2,0,2
1.0,7,44672000,2,0,2
1.0,8,44672000,2,0,2
1.0,9,44672000,2,0,2
1.0,10,44672000,2,0,2
0.0,0,7629056,2,0,0
0.6058394160583942,1,7629056,2,0,0
0.9343065693430657,2,7629056,2,0,0
0.9854014598540146,3,7629056,2,0,0
0.9927007299270073,4,7629056,2,0,0
1.0,5,7629056,2,0,0
1.0,6,7629056,2,0,0
1.0,7,7629056,2,0,0
1.0,8,7629056,2,0,0
1.0,9,7629056,2,0,0
1.0,10,7629056,2,0,0
0.0,0,11586560000,1,0,9
0.15217391304347827,1,11586560000,1,0,9
0.3188405797101449,2,11586560000,1,0,9
0.42028985507246375,3,11586560000,1,0,9
0.5072463768115942,4,11586560000,1,0,9
0.536231884057971,5,11586560000,1,0,9
0.572463768115942,6,11586560000,1,0,9
0.572463768115942,7,11586560000,1,0,9
0.6014492753623188,8,11586560000,1,0,9
0.6594202898550725,9,11586560000,1,0,9
0.6811594202898551,10,11586560000,1,0,9
0.0,0,17617408,2,0,1
0.927007299270073,1,17617408,2,0,1
1.0,2,17617408,2,0,1
1.0,3,17617408,2,0,1
1.0,4,17617408,2,0,1
1.0,5,17617408,2,0,1
1.0,6,17617408,2,0,1
1.0,7,17617408,2,0,1
1.0,8,17617408,2,0,1
1.0,9,17617408,2,0,1
1.0,10,17617408,2,0,1
0.0,0,123691008,2,0,3
0.5797101449275363,1,123691008,2,0,3
0.8115942028985508,2,123691008,2,0,3
0.927536231884058,3,123691008,2,0,3
0.9565217391304348,4,123691008,2,0,3
0.9855072463768116,5,123691008,2,0,3
0.9927536231884058,6,123691008,2,0,3
0.9927536231884058,7,123691008,2,0,3
0.9927536231884058,8,123691008,2,0,3
1.0,9,123691008,2,0,3
1.0,10,123691008,2,0,3
0.0,0,123691008,1,0,3
0.5107913669064748,1,123691008,1,0,3
0.7697841726618705,2,123691008,1,0,3
0.9136690647482014,3,123691008,1,0,3
0.9640287769784173,4,123691008,1,0,3
0.9856115107913669,5,123691008,1,0,3
1.0,6,123691008,1,0,3
1.0,7,123691008,1,0,3
1.0,8,123691008,1,0,3
1.0,9,123691008,1,0,3
1.0,10,123691008,1,0,3
0.0,0,353824768,2,0,4
0.43181818181818177,1,353824768,2,0,4
0.696969696969697,2,353824768,2,0,4
0.8333333333333334,3,353824768,2,0,4
0.9318181818181819,4,353824768,2,0,4
0.9848484848484849,5,353824768,2,0,4
0.9924242424242424,6,353824768,2,0,4
1.0,7,353824768,2,0,4
1.0,8,353824768,2,0,4
1.0,9,353824768,2,0,4
1.0,10,353824768,2,0,4
0.0,0,908763136,2,0,5
0.3857142857142857,1,908763136,2,0,5
0.6,2,908763136,2,0,5
0.7285714285714286,3,908763136,2,0,5
0.85,4,908763136,2,0,5
0.9142857142857143,5,908763136,2,0,5
0.9571428571428572,6,908763136,2,0,5
0.9642857142857143,7,908763136,2,0,5
0.9642857142857143,8,908763136,2,0,5
0.9857142857142858,9,908763136,2,0,5
1.0,10,908763136,2,0,5
0.0,0,6650740736,2,0,8
0.22962962962962963,1,6650740736,2,0,8
0.4,2,6650740736,2,0,8
0.5407407407407407,3,6650740736,2,0,8
0.6370370370370371,4,6650740736,2,0,8
0.7407407407407407,5,6650740736,2,0,8
0.7851851851851852,6,6650740736,2,0,8
0.8,7,6650740736,2,0,8
0.8444444444444444,8,6650740736,2,0,8
0.8666666666666667,9,6650740736,2,0,8
0.9037037037037037,10,6650740736,2,0,8
0.0,0,2646435840,2,0,7
0.19424460431654678,1,2646435840,2,0,7
0.41007194244604317,2,2646435840,2,0,7
0.5827338129496402,3,2646435840,2,0,7
0.6690647482014389,4,2646435840,2,0,7
0.7122302158273381,5,2646435840,2,0,7
0.7553956834532374,6,2646435840,2,0,7
0.8273381294964028,7,2646435840,2,0,7
0.841726618705036,8,2646435840,2,0,7
0.8489208633093526,9,2646435840,2,0,7
0.8920863309352518,10,2646435840,2,0,7
0.0,0,7629056,3,0,0
0.6974789915966386,1,7629056,3,0,0
0.8907563025210083,2,7629056,3,0,0
0.957983193277311,3,7629056,3,0,0
0.9747899159663865,4,7629056,3,0,0
0.9915966386554622,5,7629056,3,0,0
0.9915966386554622,6,7629056,3,0,0
0.9915966386554622,7,7629056,3,0,0
0.9915966386554622,8,7629056,3,0,0
0.9915966386554622,9,7629056,3,0,0
0.9915966386554622,10,7629056,3,0,0
0.0,0,1311629312,2,0,6
0.24460431654676262,1,1311629312,2,0,6
0.460431654676259,2,1311629312,2,0,6
0.6258992805755396,3,1311629312,2,0,6
0.7050359712230216,4,1311629312,2,0,6
0.7553956834532374,5,1311629312,2,0,6
0.8057553956834532,6,1311629312,2,0,6
0.8705035971223022,7,1311629312,2,0,6
0.920863309352518,8,1311629312,2,0,6
0.935251798561151,9,1311629312,2,0,6
0.9640287769784173,10,1311629312,2,0,6
0.0,0,11586560000,2,0,9
0.17808219178082196,1,11586560000,2,0,9
0.34931506849315064,2,11586560000,2,0,9
0.4383561643835616,3,11586560000,2,0,9
0.5068493150684932,4,11586560000,2,0,9
0.5684931506849316,5,11586560000,2,0,9
0.6095890410958904,6,11586560000,2,0,9
0.636986301369863,7,11586560000,2,0,9
0.6849315068493151,8,11586560000,2,0,9
0.6986301369863014,9,11586560000,2,0,9
0.726027397260274,10,11586560000,2,0,9
0.0,0,17617408,3,0,1
0.8888888888888888,1,17617408,3,0,1
1.0,2,17617408,3,0,1
1.0,3,17617408,3,0,1
1.0,4,17617408,3,0,1
1.0,5,17617408,3,0,1
1.0,6,17617408,3,0,1
1.0,7,17617408,3,0,1
1.0,8,17617408,3,0,1
1.0,9,17617408,3,0,1
1.0,10,17617408,3,0,1
0.0,0,353824768,3,0,4
0.35114503816793896,1,353824768,3,0,4
0.6412213740458015,2,353824768,3,0,4
0.7862595419847328,3,353824768,3,0,4
0.9007633587786259,4,353824768,3,0,4
0.9541984732824428,5,353824768,3,0,4
0.9694656488549618,6,353824768,3,0,4
0.9770992366412213,7,353824768,3,0,4
0.9847328244274809,8,353824768,3,0,4
0.9847328244274809,9,353824768,3,0,4
0.9847328244274809,10,353824768,3,0,4
0.0,0,44672000,3,0,2
0.6180555555555556,1,44672000,3,0,2
0.9236111111111112,2,44672000,3,0,2
0.9930555555555556,3,44672000,3,0,2
1.0,4,44672000,3,0,2
1.0,5,44672000,3,0,2
1.0,6,44672000,3,0,2
1.0,7,44672000,3,0,2
1.0,8,44672000,3,0,2
1.0,9,44672000,3,0,2
1.0,10,44672000,3,0,2
0.0,0,123691008,3,0,3
0.2666666666666667,1,123691008,3,0,3
0.5407407407407407,2,123691008,3,0,3
0.7925925925925926,3,123691008,3,0,3
0.8666666666666667,4,123691008,3,0,3
0.9111111111111111,5,123691008,3,0,3
0.9555555555555556,6,123691008,3,0,3
0.9703703703703703,7,123691008,3,0,3
0.9851851851851852,8,123691008,3,0,3
0.9925925925925926,9,123691008,3,0,3
1.0,10,123691008,3,0,3
0.0,0,908763136,3,0,5
0.5597014925373134,1,908763136,3,0,5
0.7388059701492538,2,908763136,3,0,5
0.835820895522388,3,908763136,3,0,5
0.8955223880597015,4,908763136,3,0,5
0.917910447761194,5,908763136,3,0,5
0.9328358208955224,6,908763136,3,0,5
0.9402985074626866,7,908763136,3,0,5
0.9552238805970149,8,908763136,3,0,5
0.9626865671641791,9,908763136,3,0,5
0.9776119402985075,10,908763136,3,0,5
0.0,0,1311629312,3,0,6
0.23484848484848486,1,1311629312,3,0,6
0.46212121212121215,2,1311629312,3,0,6
0.6287878787878788,3,1311629312,3,0,6
0.6818181818181819,4,1311629312,3,0,6
0.7424242424242424,5,1311629312,3,0,6
0.8181818181818181,6,1311629312,3,0,6
0.8409090909090909,7,1311629312,3,0,6
0.8712121212121212,8,1311629312,3,0,6
0.9015151515151515,9,1311629312,3,0,6
0.9242424242424242,10,1311629312,3,0,6
0.0,0,2646435840,3,0,7
0.31851851851851853,1,2646435840,3,0,7
0.5333333333333333,2,2646435840,3,0,7
0.6444444444444444,3,2646435840,3,0,7
0.7037037037037037,4,2646435840,3,0,7
0.7851851851851852,5,2646435840,3,0,7
0.8148148148148149,6,2646435840,3,0,7
0.8740740740740741,7,2646435840,3,0,7
0.9037037037037037,8,2646435840,3,0,7
0.9481481481481482,9,2646435840,3,0,7
0.962962962962963,10,2646435840,3,0,7
0.0,0,6650740736,3,0,8
0.2827586206896552,1,6650740736,3,0,8
0.42068965517241375,2,6650740736,3,0,8
0.5931034482758621,3,6650740736,3,0,8
0.6551724137931034,4,6650740736,3,0,8
0.7517241379310344,5,6650740736,3,0,8
0.8482758620689655,6,6650740736,3,0,8
0.8896551724137931,7,6650740736,3,0,8
0.9172413793103449,8,6650740736,3,0,8
0.9379310344827586,9,6650740736,3,0,8
0.9448275862068966,10,6650740736,3,0,8
0.0,0,17617408,4,0,1
0.9765625,1,17617408,4,0,1
1.0,2,17617408,4,0,1
1.0,3,17617408,4,0,1
1.0,4,17617408,4,0,1
1.0,5,17617408,4,0,1
1.0,6,17617408,4,0,1
1.0,7,17617408,4,0,1
1.0,8,17617408,4,0,1
1.0,9,17617408,4,0,1
1.0,10,17617408,4,0,1
0.0,0,7629056,4,0,0
0.5680000000000001,1,7629056,4,0,0
0.9359999999999999,2,7629056,4,0,0
0.976,3,7629056,4,0,0
1.0,4,7629056,4,0,0
1.0,5,7629056,4,0,0
1.0,6,7629056,4,0,0
1.0,7,7629056,4,0,0
1.0,8,7629056,4,0,0
1.0,9,7629056,4,0,0
1.0,10,7629056,4,0,0
0.0,0,11586560000,3,0,9
0.2605633802816901,1,11586560000,3,0,9
0.37323943661971826,2,11586560000,3,0,9
0.5140845070422535,3,11586560000,3,0,9
0.5915492957746479,4,11586560000,3,0,9
0.6408450704225352,5,11586560000,3,0,9
0.676056338028169,6,11586560000,3,0,9
0.7464788732394366,7,11586560000,3,0,9
0.795774647887324,8,11586560000,3,0,9
0.8309859154929577,9,11586560000,3,0,9
0.8450704225352113,10,11586560000,3,0,9
0.0,0,123691008,4,0,3
0.4626865671641791,1,123691008,4,0,3
0.664179104477612,2,123691008,4,0,3
0.7985074626865671,3,123691008,4,0,3
0.8731343283582089,4,123691008,4,0,3
0.9253731343283582,5,123691008,4,0,3
0.9626865671641791,6,123691008,4,0,3
0.9701492537313433,7,123691008,4,0,3
0.9776119402985075,8,123691008,4,0,3
0.9850746268656716,9,123691008,4,0,3
0.9925373134328358,10,123691008,4,0,3
0.0,0,44672000,4,0,2
0.45833333333333337,1,44672000,4,0,2
0.8333333333333334,2,44672000,4,0,2
0.9305555555555556,3,44672000,4,0,2
0.9652777777777778,4,44672000,4,0,2
0.9791666666666666,5,44672000,4,0,2
0.9930555555555556,6,44672000,4,0,2
1.0,7,44672000,4,0,2
1.0,8,44672000,4,0,2
1.0,9,44672000,4,0,2
1.0,10,44672000,4,0,2
0.0,0,353824768,4,0,4
0.30434782608695654,1,353824768,4,0,4
0.5579710144927537,2,353824768,4,0,4
0.7173913043478262,3,353824768,4,0,4
0.8043478260869565,4,353824768,4,0,4
0.9202898550724637,5,353824768,4,0,4
0.9492753623188406,6,353824768,4,0,4
0.9492753623188406,7,353824768,4,0,4
0.9637681159420289,8,353824768,4,0,4
0.9637681159420289,9,353824768,4,0,4
0.9637681159420289,10,353824768,4,0,4
0.0,0,908763136,4,0,5
0.44680851063829785,1,908763136,4,0,5
0.6737588652482269,2,908763136,4,0,5
0.7659574468085106,3,908763136,4,0,5
0.8439716312056738,4,908763136,4,0,5
0.8936170212765957,5,908763136,4,0,5
0.9219858156028369,6,908763136,4,0,5
0.950354609929078,7,908763136,4,0,5
0.9645390070921985,8,908763136,4,0,5
0.9716312056737588,9,908763136,4,0,5
0.9858156028368794,10,908763136,4,0,5
0.0,0,1311629312,4,0,6
0.2681159420289855,1,1311629312,4,0,6
0.44202898550724634,2,1311629312,4,0,6
0.5797101449275363,3,1311629312,4,0,6
0.644927536231884,4,1311629312,4,0,6
0.7318840579710144,5,1311629312,4,0,6
0.8043478260869565,6,1311629312,4,0,6
0.8478260869565217,7,1311629312,4,0,6
0.8768115942028986,8,1311629312,4,0,6
0.8985507246376812,9,1311629312,4,0,6
0.9347826086956522,10,1311629312,4,0,6
0.0,0,2646435840,4,0,7
0.28985507246376807,1,2646435840,4,0,7
0.5942028985507246,2,2646435840,4,0,7
0.7246376811594203,3,2646435840,4,0,7
0.8043478260869565,4,2646435840,4,0,7
0.8768115942028986,5,2646435840,4,0,7
0.9130434782608696,6,2646435840,4,0,7
0.927536231884058,7,2646435840,4,0,7
0.9492753623188406,8,2646435840,4,0,7
0.9637681159420289,9,2646435840,4,0,7
0.9855072463768116,10,2646435840,4,0,7
0.0,0,6650740736,4,0,8
0.23188405797101452,1,6650740736,4,0,8
0.42028985507246375,2,6650740736,4,0,8
0.572463768115942,3,6650740736,4,0,8
0.6811594202898551,4,6650740736,4,0,8
0.7391304347826086,5,6650740736,4,0,8
0.7898550724637681,6,6650740736,4,0,8
0.8333333333333334,7,6650740736,4,0,8
0.8333333333333334,8,6650740736,4,0,8
0.8478260869565217,9,6650740736,4,0,8
0.8768115942028986,10,6650740736,4,0,8
0.0,0,11586560000,4,0,9
0.23404255319148937,1,11586560000,4,0,9
0.4113475177304965,2,11586560000,4,0,9
0.5602836879432624,3,11586560000,4,0,9
0.6453900709219857,4,11586560000,4,0,9
0.7092198581560284,5,11586560000,4,0,9
0.7304964539007093,6,11586560000,4,0,9
0.7659574468085106,7,11586560000,4,0,9
0.8297872340425532,8,11586560000,4,0,9
0.8439716312056738,9,11586560000,4,0,9
0.8652482269503546,10,11586560000,4,0,9
