asr,iteration,model_size,seed_idx,adv_training_round,model_idx
0.8175182481751825,6,353824768,0,0,4
0.8467153284671532,7,353824768,0,0,4
0.8759124087591241,8,353824768,0,0,4
0.9051094890510949,9,353824768,0,0,4
0.927007299270073,10,353824768,0,0,4
0.0,0,17617408,1,0,1
0.6377952755905512,1,17617408,1,0,1
0.9212598425196851,2,17617408,1,0,1
0.984251968503937,3,17617408,1,0,1
1.0,4,17617408,1,0,1
1.0,5,17617408,1,0,1
1.0,6,17617408,1,0,1
1.0,7,17617408,1,0,1
1.0,8,17617408,1,0,1
1.0,9,17617408,1,0,1
1.0,10,17617408,1,0,1
0.0,0,44672000,1,0,2
0.5,1,44672000,1,0,2
0.7265625,2,44672000,1,0,2
0.8125,3,44672000,1,0,2
0.9375,4,44672000,1,0,2
0.9609375,5,44672000,1,0,2
0.96875,6,44672000,1,0,2
0.9921875,7,44672000,1,0,2
1.0,8,44672000,1,0,2
1.0,9,44672000,1,0,2
1.0,10,44672000,1,0,2
0.0,0,353824768,1,0,4
0.2845528455284553,1,353824768,1,0,4
0.5528455284552846,2,353824768,1,0,4
0.7154471544715447,3,353824768,1,0,4
0.7723577235772358,4,353824768,1,0,4
0.8211382113821138,5,353824768,1,0,4
0.8861788617886179,6,353824768,1,0,4
0.9024390243902439,7,353824768,1,0,4
0.9105691056910569,8,353824768,1,0,4
0.926829268292683,9,353824768,1,0,4
0.9512195121951219,10,353824768,1,0,4
0.0,0,6650740736,1,0,8
0.3671875,1,6650740736,1,0,8
0.484375,2,6650740736,1,0,8
0.546875,3,6650740736,1,0,8
0.5625,4,6650740736,1,0,8
0.578125,5,6650740736,1,0,8
0.59375,6,6650740736,1,0,8
0.609375,7,6650740736,1,0,8
0.6328125,8,6650740736,1,0,8
0.65625,9,6650740736,1,0,8
0.6640625,10,6650740736,1,0,8
0.0,0,123691008,1,0,3
0.36220472440944884,1,123691008,1,0,3
0.5511811023622047,2,123691008,1,0,3
0.7165354330708662,3,123691008,1,0,3
0.7637795275590551,4,123691008,1,0,3
0.8031496062992126,5,123691008,1,0,3
0.8425196850393701,6,123691008,1,0,3
0.8818897637795275,7,123691008,1,0,3
0.889763779527559,8,123691008,1,0,3
0.9212598425196851,9,123691008,1,0,3
0.9448818897637795,10,123691008,1,0,3
0.0,0,908763136,1,0,5
0.3875968992248062,1,908763136,1,0,5
0.4883720930232558,2,908763136,1,0,5
0.6124031007751938,3,908763136,1,0,5
0.6666666666666667,4,908763136,1,0,5
0.7054263565891472,5,908763136,1,0,5
0.7131782945736433,6,908763136,1,0,5
0.7596899224806202,7,908763136,1,0,5
0.7751937984496124,8,908763136,1,0,5
0.7984496124031008,9,908763136,1,0,5
0.8294573643410853,10,908763136,1,0,5
0.0,0,1311629312,1,0,6
0.18461538461538463,1,1311629312,1,0,6
0.32307692307692304,2,1311629312,1,0,6
0.4076923076923077,3,1311629312,1,0,6
0.5153846153846153,4,1311629312,1,0,6
0.5615384615384615,5,1311629312,1,0,6
0.6153846153846154,6,1311629312,1,0,6
0.6307692307692307,7,1311629312,1,0,6
0.6461538461538461,8,1311629312,1,0,6
0.676923076923077,9,1311629312,1,0,6
0.7,10,1311629312,1,0,6
0.0,0,2646435840,1,0,7
0.3228346456692913,1,2646435840,1,0,7
0.4409448818897638,2,2646435840,1,0,7
0.5590551181102362,3,2646435840,1,0,7
0.6141732283464567,4,2646435840,1,0,7
0.6535433070866141,5,2646435840,1,0,7
0.6692913385826771,6,2646435840,1,0,7
0.7086614173228347,7,2646435840,1,0,7
0.7244094488188977,8,2646435840,1,0,7
0.7401574803149606,9,2646435840,1,0,7
0.7716535433070866,10,2646435840,1,0,7
0.0,0,11586560000,1,0,9
0.29508196721311475,1,11586560000,1,0,9
0.43442622950819676,2,11586560000,1,0,9
0.5245901639344263,3,11586560000,1,0,9
0.5573770491803278,4,11586560000,1,0,9
0.5573770491803278,5,11586560000,1,0,9
0.5737704918032787,6,11586560000,1,0,9
0.5983606557377049,7,11586560000,1,0,9
0.6147540983606558,8,11586560000,1,0,9
0.6229508196721312,9,11586560000,1,0,9
0.6311475409836065,10,11586560000,1,0,9
0.0,0,7629056,2,0,0
0.5681818181818181,1,7629056,2,0,0
0.5984848484848485,2,7629056,2,0,0
0.6893939393939394,3,7629056,2,0,0
0.8333333333333334,4,7629056,2,0,0
0.9090909090909091,5,7629056,2,0,0
0.946969696969697,6,7629056,2,0,0
0.9772727272727273,7,7629056,2,0,0
0.9848484848484849,8,7629056,2,0,0
0.9924242424242424,9,7629056,2,0,0
1.0,10,7629056,2,0,0
0.0,0,44672000,2,0,2
0.5840000000000001,1,44672000,2,0,2
0.712,2,44672000,2,0,2
0.792,3,44672000,2,0,2
0.904,4,44672000,2,0,2
0.952,5,44672000,2,0,2
0.968,6,44672000,2,0,2
0.992,7,44672000,2,0,2
0.992,8,44672000,2,0,2
0.992,9,44672000,2,0,2
0.992,10,44672000,2,0,2
0.0,0,17617408,2,0,1
0.5037593984962406,1,17617408,2,0,1
0.5939849624060151,2,17617408,2,0,1
0.6917293233082706,3,17617408,2,0,1
0.8045112781954887,4,17617408,2,0,1
0.9172932330827068,5,17617408,2,0,1
0.9473684210526316,6,17617408,2,0,1
0.9774436090225564,7,17617408,2,0,1
0.9924812030075187,8,17617408,2,0,1
0.9924812030075187,9,17617408,2,0,1
0.9924812030075187,10,17617408,2,0,1
0.0,0,123691008,2,0,3
0.3984375,1,123691008,2,0,3
0.6328125,2,123691008,2,0,3
0.796875,3,123691008,2,0,3
0.921875,4,123691008,2,0,3
0.96875,5,123691008,2,0,3
0.96875,6,123691008,2,0,3
1.0,7,123691008,2,0,3
1.0,8,123691008,2,0,3
1.0,9,123691008,2,0,3
1.0,10,123691008,2,0,3
0.0,0,353824768,2,0,4
0.31200000000000006,1,353824768,2,0,4
0.512,2,353824768,2,0,4
0.632,3,353824768,2,0,4
0.712,4,353824768,2,0,4
0.76,5,353824768,2,0,4
0.784,6,353824768,2,0,4
0.8160000000000001,7,353824768,2,0,4
0.8160000000000001,8,353824768,2,0,4
0.84,9,353824768,2,0,4
0.84,10,353824768,2,0,4
0.0,0,1311629312,2,0,6
0.32539682539682535,1,1311629312,2,0,6
0.5,2,1311629312,2,0,6
0.6190476190476191,3,1311629312,2,0,6
0.7142857142857143,4,1311629312,2,0,6
0.746031746031746,5,1311629312,2,0,6
0.7698412698412699,6,1311629312,2,0,6
0.7936507936507937,7,1311629312,2,0,6
0.8174603174603174,8,1311629312,2,0,6
0.8492063492063492,9,1311629312,2,0,6
0.8571428571428572,10,1311629312,2,0,6
0.0,0,11586560000,2,0,9
0.3076923076923077,1,11586560000,2,0,9
0.41538461538461535,2,11586560000,2,0,9
0.5153846153846153,3,11586560000,2,0,9
0.5769230769230769,4,11586560000,2,0,9
0.5923076923076923,5,11586560000,2,0,9
0.6461538461538461,6,11586560000,2,0,9
0.6615384615384615,7,11586560000,2,0,9
0.7076923076923076,8,11586560000,2,0,9
0.7384615384615385,9,11586560000,2,0,9
0.7615384615384615,10,11586560000,2,0,9
0.0,0,6650740736,2,0,8
0.217741935483871,1,6650740736,2,0,8
0.2983870967741935,2,6650740736,2,0,8
0.4193548387096774,3,6650740736,2,0,8
0.467741935483871,4,6650740736,2,0,8
0.49193548387096775,5,6650740736,2,0,8
0.532258064516129,6,6650740736,2,0,8
0.5403225806451613,7,6650740736,2,0,8
0.5483870967741935,8,6650740736,2,0,8
0.5564516129032258,9,6650740736,2,0,8
0.5725806451612903,10,6650740736,2,0,8
0.0,0,908763136,2,0,5
0.3410852713178295,1,908763136,2,0,5
0.5658914728682171,2,908763136,2,0,5
0.7596899224806202,3,908763136,2,0,5
0.875968992248062,4,908763136,2,0,5
0.8992248062015504,5,908763136,2,0,5
0.9302325581395349,6,908763136,2,0,5
0.9534883720930233,7,908763136,2,0,5
0.9612403100775194,8,908763136,2,0,5
0.9689922480620154,9,908763136,2,0,5
0.9689922480620154,10,908763136,2,0,5
0.0,0,2646435840,2,0,7
0.26356589147286824,1,2646435840,2,0,7
0.4031007751937985,2,2646435840,2,0,7
0.4496124031007752,3,2646435840,2,0,7
0.5271317829457365,4,2646435840,2,0,7
0.5736434108527132,5,2646435840,2,0,7
0.6511627906976745,6,2646435840,2,0,7
0.7209302325581395,7,2646435840,2,0,7
0.7441860465116279,8,2646435840,2,0,7
0.7751937984496124,9,2646435840,2,0,7
0.7906976744186046,10,2646435840,2,0,7
0.0,0,7629056,3,0,0
0.5483870967741935,1,7629056,3,0,0
0.8306451612903226,2,7629056,3,0,0
0.9919354838709677,3,7629056,3,0,0
1.0,4,7629056,3,0,0
1.0,5,7629056,3,0,0
1.0,6,7629056,3,0,0
1.0,7,7629056,3,0,0
1.0,8,7629056,3,0,0
1.0,9,7629056,3,0,0
1.0,10,7629056,3,0,0
0.0,0,17617408,3,0,1
0.5725806451612903,1,17617408,3,0,1
0.717741935483871,2,17617408,3,0,1
0.7903225806451613,3,17617408,3,0,1
0.8467741935483871,4,17617408,3,0,1
0.9274193548387096,5,17617408,3,0,1
0.967741935483871,6,17617408,3,0,1
0.9758064516129032,7,17617408,3,0,1
0.9919354838709677,8,17617408,3,0,1
0.9919354838709677,9,17617408,3,0,1
1.0,10,17617408,3,0,1
0.0,0,44672000,3,0,2
0.5275590551181102,1,44672000,3,0,2
0.7007874015748031,2,44672000,3,0,2
0.7716535433070866,3,44672000,3,0,2
0.8267716535433071,4,44672000,3,0,2
0.8976377952755905,5,44672000,3,0,2
0.937007874015748,6,44672000,3,0,2
0.984251968503937,7,44672000,3,0,2
1.0,8,44672000,3,0,2
1.0,9,44672000,3,0,2
1.0,10,44672000,3,0,2
0.0,0,353824768,3,0,4
0.32558139534883723,1,353824768,3,0,4
0.6201550387596899,2,353824768,3,0,4
0.7364341085271318,3,353824768,3,0,4
0.7984496124031008,4,353824768,3,0,4
0.8294573643410853,5,353824768,3,0,4
0.875968992248062,6,353824768,3,0,4
0.8914728682170543,7,353824768,3,0,4
0.9147286821705426,8,353824768,3,0,4
0.9147286821705426,9,353824768,3,0,4
0.9147286821705426,10,353824768,3,0,4
0.0,0,123691008,3,0,3
0.48091603053435117,1,123691008,3,0,3
0.6259541984732824,2,123691008,3,0,3
0.7404580152671756,3,123691008,3,0,3
0.8091603053435115,4,123691008,3,0,3
0.8854961832061069,5,123691008,3,0,3
0.916030534351145,6,123691008,3,0,3
0.9312977099236641,7,123691008,3,0,3
0.9389312977099237,8,123691008,3,0,3
0.9465648854961832,9,123691008,3,0,3
0.9618320610687023,10,123691008,3,0,3
0.0,0,908763136,3,0,5
0.39097744360902253,1,908763136,3,0,5
0.6015037593984962,2,908763136,3,0,5
0.6766917293233083,3,908763136,3,0,5
0.7293233082706767,4,908763136,3,0,5
0.7669172932330828,5,908763136,3,0,5
0.8120300751879699,6,908763136,3,0,5
0.8421052631578947,7,908763136,3,0,5
0.8796992481203008,8,908763136,3,0,5
0.8947368421052632,9,908763136,3,0,5
0.9022556390977443,10,908763136,3,0,5
0.0,0,17617408,4,0,1
0.5390625,1,17617408,4,0,1
0.765625,2,17617408,4,0,1
0.9140625,3,17617408,4,0,1
0.9765625,4,17617408,4,0,1
0.9921875,5,17617408,4,0,1
1.0,6,17617408,4,0,1
1.0,7,17617408,4,0,1
1.0,8,17617408,4,0,1
1.0,9,17617408,4,0,1
1.0,10,17617408,4,0,1
0.0,0,11586560000,3,0,9
0.17600000000000005,1,11586560000,3,0,9
0.22399999999999998,2,11586560000,3,0,9
0.264,3,11586560000,3,0,9
0.33599999999999997,4,11586560000,3,0,9
0.36,5,11586560000,3,0,9
0.4,6,11586560000,3,0,9
0.43999999999999995,7,11586560000,3,0,9
0.48,8,11586560000,3,0,9
0.512,9,11586560000,3,0,9
0.52,10,11586560000,3,0,9
0.0,0,1311629312,3,0,6
0.3458646616541353,1,1311629312,3,0,6
0.518796992481203,2,1311629312,3,0,6
0.6541353383458647,3,1311629312,3,0,6
0.7293233082706767,4,1311629312,3,0,6
0.7669172932330828,5,1311629312,3,0,6
0.8120300751879699,6,1311629312,3,0,6
0.8270676691729324,7,1311629312,3,0,6
0.8345864661654135,8,1311629312,3,0,6
0.8571428571428572,9,1311629312,3,0,6
0.8721804511278195,10,1311629312,3,0,6
0.0,0,2646435840,3,0,7
0.2682926829268293,1,2646435840,3,0,7
0.4065040650406504,2,2646435840,3,0,7
0.4715447154471545,3,2646435840,3,0,7
0.5609756097560976,4,2646435840,3,0,7
0.6260162601626016,5,2646435840,3,0,7
0.6341463414634146,6,2646435840,3,0,7
0.6422764227642277,7,2646435840,3,0,7
0.6504065040650406,8,2646435840,3,0,7
0.6666666666666667,9,2646435840,3,0,7
0.6829268292682926,10,2646435840,3,0,7
0.0,0,6650740736,3,0,8
0.25384615384615383,1,6650740736,3,0,8
0.3153846153846154,2,6650740736,3,0,8
0.4076923076923077,3,6650740736,3,0,8
0.4461538461538461,4,6650740736,3,0,8
0.48461538461538467,5,6650740736,3,0,8
0.5307692307692308,6,6650740736,3,0,8
0.5461538461538462,7,6650740736,3,0,8
0.5538461538461539,8,6650740736,3,0,8
0.5615384615384615,9,6650740736,3,0,8
0.5692307692307692,10,6650740736,3,0,8
0.0,0,353824768,4,0,4
0.3145161290322581,1,353824768,4,0,4
0.564516129032258,2,353824768,4,0,4
0.7096774193548387,3,353824768,4,0,4
0.7903225806451613,4,353824768,4,0,4
0.8225806451612903,5,353824768,4,0,4
0.8387096774193549,6,353824768,4,0,4
0.8709677419354839,7,353824768,4,0,4
0.9032258064516129,8,353824768,4,0,4
0.9274193548387096,9,353824768,4,0,4
0.9274193548387096,10,353824768,4,0,4
0.0,0,7629056,4,0,0
0.3740458015267175,1,7629056,4,0,0
0.5648854961832062,2,7629056,4,0,0
0.7022900763358779,3,7629056,4,0,0
0.7938931297709924,4,7629056,4,0,0
0.8549618320610687,5,7629056,4,0,0
0.8931297709923665,6,7629056,4,0,0
0.9083969465648855,7,7629056,4,0,0
0.9389312977099237,8,7629056,4,0,0
0.9465648854961832,9,7629056,4,0,0
0.9618320610687023,10,7629056,4,0,0
0.0,0,44672000,4,0,2
0.6230769230769231,1,44672000,4,0,2
0.8615384615384616,2,44672000,4,0,2
0.9461538461538461,3,44672000,4,0,2
0.9615384615384616,4,44672000,4,0,2
0.9769230769230769,5,44672000,4,0,2
1.0,6,44672000,4,0,2
1.0,7,44672000,4,0,2
1.0,8,44672000,4,0,2
1.0,9,44672000,4,0,2
1.0,10,44672000,4,0,2
0.0,0,1311629312,4,0,6
0.2615384615384615,1,1311629312,4,0,6
0.4307692307692308,2,1311629312,4,0,6
0.5461538461538462,3,1311629312,4,0,6
0.6,4,1311629312,4,0,6
0.6692307692307693,5,1311629312,4,0,6
0.7,6,1311629312,4,0,6
0.7153846153846154,7,1311629312,4,0,6
0.7461538461538462,8,1311629312,4,0,6
0.7692307692307692,9,1311629312,4,0,6
0.7769230769230769,10,1311629312,4,0,6
0.0,0,908763136,4,0,5
0.5080645161290323,1,908763136,4,0,5
0.5403225806451613,2,908763136,4,0,5
0.5887096774193548,3,908763136,4,0,5
0.6451612903225806,4,908763136,4,0,5
0.6451612903225806,5,908763136,4,0,5
0.6774193548387097,6,908763136,4,0,5
0.7096774193548387,7,908763136,4,0,5
0.7419354838709677,8,908763136,4,0,5
0.782258064516129,9,908763136,4,0,5
0.8064516129032258,10,908763136,4,0,5
0.0,0,123691008,4,0,3
0.6363636363636364,1,123691008,4,0,3
0.7272727272727273,2,123691008,4,0,3
0.8391608391608392,3,123691008,4,0,3
0.9090909090909091,4,123691008,4,0,3
0.9370629370629371,5,123691008,4,0,3
0.951048951048951,6,123691008,4,0,3
0.972027972027972,7,123691008,4,0,3
0.972027972027972,8,123691008,4,0,3
0.986013986013986,9,123691008,4,0,3
0.986013986013986,10,123691008,4,0,3
0.0,0,2646435840,4,0,7
0.217741935483871,1,2646435840,4,0,7
0.3790322580645161,2,2646435840,4,0,7
0.5161290322580645,3,2646435840,4,0,7
0.5887096774193548,4,2646435840,4,0,7
0.5967741935483871,5,2646435840,4,0,7
0.6451612903225806,6,2646435840,4,0,7
0.6532258064516129,7,2646435840,4,0,7
0.6693548387096775,8,2646435840,4,0,7
0.6774193548387097,9,2646435840,4,0,7
0.7096774193548387,10,2646435840,4,0,7
0.0,0,6650740736,4,0,8
0.19834710743801653,1,6650740736,4,0,8
0.371900826446281,2,6650740736,4,0,8
0.4545454545454546,3,6650740736,4,0,8
0.5619834710743802,4,6650740736,4,0,8
0.5950413223140496,5,6650740736,4,0,8
0.6446280991735538,6,6650740736,4,0,8
0.6776859504132231,7,6650740736,4,0,8
0.6942148760330579,8,6650740736,4,0,8
0.6942148760330579,9,6650740736,4,0,8
0.7107438016528926,10,6650740736,4,0,8
0.0,0,11586560000,4,0,9
0.11811023622047245,1,11586560000,4,0,9
0.2440944881889764,2,11586560000,4,0,9
0.3779527559055118,3,11586560000,4,0,9
0.4173228346456693,4,11586560000,4,0,9
0.4645669291338582,5,11586560000,4,0,9
0.5039370078740157,6,11586560000,4,0,9
0.5433070866141732,7,11586560000,4,0,9
0.5669291338582677,8,11586560000,4,0,9
0.5984251968503937,9,11586560000,4,0,9
0.6377952755905512,10,11586560000,4,0,9
