log_mean_prob,mean_log_prob,iteration,model_size,seed_idx,adv_training_round,model_idx
-0.1493873596191406,-0.9054756760597228,4,2646435840,1,0,7
-0.1999794542789459,-1.2187029123306274,5,2646435840,1,0,7
-0.247688740491867,-1.558195948600769,6,2646435840,1,0,7
-0.2876880168914795,-1.8931537866592407,7,2646435840,1,0,7
-0.329984962940216,-2.1603360176086426,8,2646435840,1,0,7
-0.386256068944931,-2.4862537384033203,9,2646435840,1,0,7
-0.0228950250893831,-0.0749535635113716,0,6650740736,1,0,8
-0.0314970202744007,-0.1376253366470337,1,6650740736,1,0,8
-0.0626226440072059,-0.2527211308479309,2,6650740736,1,0,8
-0.091013990342617,-0.4271282255649566,3,6650740736,1,0,8
-0.1156209558248519,-0.5741707682609558,4,6650740736,1,0,8
-0.1616285294294357,-0.7550939917564392,5,6650740736,1,0,8
-0.1991266757249832,-0.9528658986091614,6,6650740736,1,0,8
-0.2268618047237396,-1.1122541427612305,7,6650740736,1,0,8
-0.2843926250934601,-1.3934122323989868,8,6650740736,1,0,8
-0.3611176908016205,-1.7176905870437622,9,6650740736,1,0,8
-0.0077692894265055,-0.0113926250487566,0,11586560000,1,0,9
-0.0269142612814903,-0.092568814754486,1,11586560000,1,0,9
-0.0371589511632919,-0.2020323723554611,2,11586560000,1,0,9
-0.0522878170013427,-0.2789146900177002,3,11586560000,1,0,9
-0.0700489357113838,-0.4017490148544311,4,11586560000,1,0,9
-0.087569735944271,-0.5616199374198914,5,11586560000,1,0,9
-0.1046854481101036,-0.7049347162246704,6,11586560000,1,0,9
-0.1236198842525482,-0.800673246383667,7,11586560000,1,0,9
-0.1547603011131286,-0.9833917021751404,8,11586560000,1,0,9
-0.180957019329071,-1.192503571510315,9,11586560000,1,0,9
-0.2092005014419555,-0.5560867786407471,0,7629056,2,0,0
-0.480694055557251,-1.6510182619094849,1,7629056,2,0,0
-0.8099039196968079,-2.9056079387664795,2,7629056,2,0,0
-1.342982292175293,-4.565401554107666,3,7629056,2,0,0
-1.9822571277618408,-6.033094882965088,4,7629056,2,0,0
-2.467583656311035,-7.35042667388916,5,7629056,2,0,0
-2.906363010406494,-8.61174201965332,6,7629056,2,0,0
-3.189397096633911,-9.725790023803713,7,7629056,2,0,0
-3.519613027572632,-10.58635139465332,8,7629056,2,0,0
-4.199350357055664,-11.34388542175293,9,7629056,2,0,0
-0.1661106050014495,-0.4799728691577911,0,17617408,2,0,1
-0.5249773263931274,-1.9654337167739868,1,17617408,2,0,1
-1.0565212965011597,-4.142457008361816,2,17617408,2,0,1
-1.6359596252441406,-6.409214019775391,3,17617408,2,0,1
-2.2142579555511475,-8.26279354095459,4,17617408,2,0,1
-2.7001442909240723,-10.033246994018556,5,17617408,2,0,1
-2.9696333408355717,-11.544803619384766,6,17617408,2,0,1
-3.149733781814575,-12.58213996887207,7,17617408,2,0,1
-3.556015491485596,-13.386903762817385,8,17617408,2,0,1
-4.1759867668151855,-14.209209442138672,9,17617408,2,0,1
-0.1214232370257377,-0.5715135335922241,0,44672000,2,0,2
-0.3120227456092834,-1.729098200798035,1,44672000,2,0,2
-0.5148701667785645,-3.058839797973633,2,44672000,2,0,2
-0.7086890339851379,-4.373194694519043,3,44672000,2,0,2
-0.903461456298828,-5.503945827484131,4,44672000,2,0,2
-1.1693780422210691,-6.690127372741699,5,44672000,2,0,2
-1.4079879522323608,-7.85120153427124,6,44672000,2,0,2
-1.6772398948669434,-8.952500343322754,7,44672000,2,0,2
-1.9297069311141968,-9.867616653442385,8,44672000,2,0,2
-2.0646753311157227,-10.686431884765623,9,44672000,2,0,2
-0.0342209078371524,-0.0934968069195747,0,123691008,2,0,3
-0.0710846856236457,-0.3590135872364044,1,123691008,2,0,3
-0.1242307424545288,-0.6796866059303284,2,123691008,2,0,3
-0.1983486860990524,-1.3189657926559448,3,123691008,2,0,3
-0.2770495414733886,-1.7792705297470093,4,123691008,2,0,3
-0.3519595265388489,-2.46162223815918,5,123691008,2,0,3
-0.3998730480670929,-2.90425443649292,6,123691008,2,0,3
-0.4948254525661468,-3.506410598754883,7,123691008,2,0,3
-0.5547078251838684,-4.000579833984375,8,123691008,2,0,3
-0.6371695399284363,-4.522042274475098,9,123691008,2,0,3
-0.0336515791714191,-0.1703895330429077,0,353824768,2,0,4
-0.076139286160469,-0.4511838853359222,1,353824768,2,0,4
-0.1371177732944488,-0.8395827412605286,2,353824768,2,0,4
-0.1901677399873733,-1.314013957977295,3,353824768,2,0,4
-0.2904612123966217,-1.925855278968811,4,353824768,2,0,4
-0.3789622783660888,-2.613877534866333,5,353824768,2,0,4
-0.4613199830055237,-3.1792898178100586,6,353824768,2,0,4
-0.5919516086578369,-3.812411308288574,7,353824768,2,0,4
-0.6809834241867065,-4.49934196472168,8,353824768,2,0,4
-0.7872567176818848,-5.060835838317871,9,353824768,2,0,4
-0.0109892692416906,-0.0808426439762115,0,908763136,2,0,5
-0.0403667651116848,-0.2074065655469894,1,908763136,2,0,5
-0.084076352417469,-0.5428276658058167,2,908763136,2,0,5
-0.1341418623924255,-0.8973570466041565,3,908763136,2,0,5
-0.2304601818323135,-1.48099684715271,4,908763136,2,0,5
-0.3026741445064544,-2.221986055374145,5,908763136,2,0,5
-0.3671390414237976,-2.7512362003326416,6,908763136,2,0,5
-0.43338343501091,-3.347988605499268,7,908763136,2,0,5
-0.4941045045852661,-3.82069993019104,8,908763136,2,0,5
-0.5630636215209961,-4.32591438293457,9,908763136,2,0,5
-0.0125104459002614,-0.0210711937397718,0,1311629312,2,0,6
-0.0606165751814842,-0.4060061872005462,1,1311629312,2,0,6
-0.0876107886433601,-0.617167055606842,2,1311629312,2,0,6
-0.1238848567008972,-0.8972703814506531,3,1311629312,2,0,6
-0.1764559149742126,-1.2454835176467896,4,1311629312,2,0,6
-0.2159036248922348,-1.6063570976257324,5,1311629312,2,0,6
-0.2780075073242187,-2.055157423019409,6,1311629312,2,0,6
-0.3226281702518463,-2.4357011318206787,7,1311629312,2,0,6
-0.3746284246444702,-2.803347587585449,8,1311629312,2,0,6
-0.4441160559654236,-3.224517345428467,9,1311629312,2,0,6
-0.0242039505392313,-0.1365183591842651,0,2646435840,2,0,7
-0.0576480478048324,-0.3019636869430542,1,2646435840,2,0,7
-0.1335809230804443,-0.8416067957878113,2,2646435840,2,0,7
-0.1865219324827194,-1.3043655157089231,3,2646435840,2,0,7
-0.2636416554450989,-1.852728247642517,4,2646435840,2,0,7
-0.3263229727745056,-2.327017307281494,5,2646435840,2,0,7
-0.3621168136596679,-2.6785576343536377,6,2646435840,2,0,7
-0.4265890717506408,-3.137033462524414,7,2646435840,2,0,7
-0.5218855738639832,-3.570199012756348,8,2646435840,2,0,7
-0.5801953673362732,-3.9995663166046143,9,2646435840,2,0,7
-0.025737427175045,-0.0536434240639209,0,6650740736,2,0,8
-0.0883647501468658,-0.4222519695758819,1,6650740736,2,0,8
-0.1361390054225921,-0.7767291069030762,2,6650740736,2,0,8
-0.2131022363901138,-1.1376473903656006,3,6650740736,2,0,8
-0.3092646598815918,-1.6214438676834106,4,6650740736,2,0,8
-0.3892996907234192,-2.103049993515014,5,6650740736,2,0,8
-0.5386382341384888,-2.823649883270264,6,6650740736,2,0,8
-0.6387990117073059,-3.3206241130828857,7,6650740736,2,0,8
-0.7613818645477295,-3.846374750137329,8,6650740736,2,0,8
-0.8915838003158569,-4.5055460929870605,9,6650740736,2,0,8
-0.0351810418069362,-0.1748264580965042,0,11586560000,2,0,9
-0.0474705547094345,-0.3352147936820984,1,11586560000,2,0,9
-0.0497867576777935,-0.3997052609920501,2,11586560000,2,0,9
-0.0533650517463684,-0.4361321330070495,3,11586560000,2,0,9
-0.0565904788672924,-0.4839229583740234,4,11586560000,2,0,9
-0.0712819397449493,-0.5744712352752686,5,11586560000,2,0,9
-0.1023879796266555,-0.7043662667274475,6,11586560000,2,0,9
-0.1080696657299995,-0.8220559358596802,7,11586560000,2,0,9
-0.1229550689458847,-0.925886571407318,8,11586560000,2,0,9
-0.1397479176521301,-1.0459280014038086,9,11586560000,2,0,9
-0.2188701629638672,-0.5915769338607788,0,7629056,3,0,0
-0.5779351592063904,-1.820103406906128,1,7629056,3,0,0
-1.057003378868103,-3.420318126678467,2,7629056,3,0,0
-1.804624319076538,-5.118299961090088,3,7629056,3,0,0
-2.5248401165008545,-6.552887439727783,4,7629056,3,0,0
-3.3480682373046875,-7.743165493011475,5,7629056,3,0,0
-4.15664529800415,-8.75499439239502,6,7629056,3,0,0
-4.929066181182861,-9.709680557250977,7,7629056,3,0,0
-6.025776386260986,-10.556358337402344,8,7629056,3,0,0
-7.109099388122559,-11.229084968566896,9,7629056,3,0,0
-0.1260856389999389,-0.3988344967365265,0,17617408,3,0,1
-0.4551233053207397,-1.7006959915161133,1,17617408,3,0,1
-1.0118969678878784,-3.5303242206573486,2,17617408,3,0,1
-1.656170129776001,-5.56298828125,3,17617408,3,0,1
-2.19472599029541,-7.331974506378174,4,17617408,3,0,1
-2.620673179626465,-8.741314888000488,5,17617408,3,0,1
-3.005678653717041,-9.928216934204102,6,17617408,3,0,1
-3.4801290035247803,-10.958980560302734,7,17617408,3,0,1
-3.913083791732788,-11.880335807800291,8,17617408,3,0,1
-4.668993949890137,-12.668408393859863,9,17617408,3,0,1
-0.1567748188972473,-0.689670979976654,0,44672000,3,0,2
-0.4104398787021637,-2.2169010639190674,1,44672000,3,0,2
-0.6847525238990784,-3.94420313835144,2,44672000,3,0,2
-0.9700251817703248,-5.698156356811523,3,44672000,3,0,2
-1.2486463785171509,-7.285001754760742,4,44672000,3,0,2
-1.5622529983520508,-8.62864875793457,5,44672000,3,0,2
-1.7350459098815918,-9.8663969039917,6,44672000,3,0,2
-1.9088269472122192,-10.812268257141112,7,44672000,3,0,2
-2.0553503036499023,-11.627025604248049,8,44672000,3,0,2
-2.1825647354125977,-12.257135391235352,9,44672000,3,0,2
-0.0491681210696697,-0.2074905484914779,0,123691008,3,0,3
-0.1194569841027259,-0.6976744532585144,1,123691008,3,0,3
-0.2049386948347091,-1.24566388130188,2,123691008,3,0,3
-0.3254603147506714,-2.1099979877471924,3,123691008,3,0,3
-0.4453657269477844,-2.8599154949188232,4,123691008,3,0,3
-0.569701611995697,-3.526897430419922,5,123691008,3,0,3
-0.6988675594329834,-4.211363315582275,6,123691008,3,0,3
-0.8198249340057373,-4.914299964904785,7,123691008,3,0,3
-0.9308990240097046,-5.503721237182617,8,123691008,3,0,3
-1.0142865180969238,-6.052394866943359,9,123691008,3,0,3
-0.0203972738236188,-0.1356659978628158,0,353824768,3,0,4
-0.0476311966776847,-0.3038690388202667,1,353824768,3,0,4
-0.105654701590538,-0.7293182611465454,2,353824768,3,0,4
-0.1631408035755157,-1.1003005504608154,3,353824768,3,0,4
-0.2151447832584381,-1.426952242851257,4,353824768,3,0,4
-0.2916218042373657,-1.9399999380111692,5,353824768,3,0,4
-0.3850485682487488,-2.5998339653015137,6,353824768,3,0,4
-0.4466513395309448,-3.0424022674560547,7,353824768,3,0,4
-0.5291023850440979,-3.494164228439331,8,353824768,3,0,4
-0.6449070572853088,-4.083303928375244,9,353824768,3,0,4
-0.0293733663856983,-0.1565521955490112,0,908763136,3,0,5
-0.0727031081914901,-0.4685512781143188,1,908763136,3,0,5
-0.1380946338176727,-0.9806848764419556,2,908763136,3,0,5
-0.1807919591665268,-1.408246636390686,3,908763136,3,0,5
-0.2465888112783432,-1.8960107564926147,4,908763136,3,0,5
-0.33253213763237,-2.645531177520752,5,908763136,3,0,5
-0.4105800688266754,-3.3460569381713867,6,908763136,3,0,5
-0.5047938227653503,-4.173427581787109,7,908763136,3,0,5
-0.6025241017341614,-4.953239917755127,8,908763136,3,0,5
-0.6779730916023254,-5.789190292358398,9,908763136,3,0,5
-0.0149775398895144,-0.0268804617226123,0,1311629312,3,0,6
-0.0378962978720665,-0.2759166657924652,1,1311629312,3,0,6
-0.0540427863597869,-0.4025364518165588,2,1311629312,3,0,6
-0.083537220954895,-0.6444171071052551,3,1311629312,3,0,6
-0.1337586045265197,-0.9101537466049194,4,1311629312,3,0,6
-0.1835691928863525,-1.3001210689544678,5,1311629312,3,0,6
-0.2182990759611129,-1.562687635421753,6,1311629312,3,0,6
-0.2764283120632171,-1.9674735069274905,7,1311629312,3,0,6
-0.3391032218933105,-2.290094375610352,8,1311629312,3,0,6
-0.441098153591156,-2.837825059890747,9,1311629312,3,0,6
-0.0081512238830327,-0.0261698309332132,0,2646435840,3,0,7
-0.0262913107872009,-0.1634308248758316,1,2646435840,3,0,7
-0.0541812069714069,-0.288958340883255,2,2646435840,3,0,7
-0.1120905131101608,-0.5074627995491028,3,2646435840,3,0,7
-0.1809394508600235,-0.9086780548095704,4,2646435840,3,0,7
-0.2353791445493698,-1.3449589014053345,5,2646435840,3,0,7
-0.2948700189590454,-1.685628056526184,6,2646435840,3,0,7
-0.3808365166187286,-2.1289186477661133,7,2646435840,3,0,7
-0.4262351989746094,-2.5259976387023926,8,2646435840,3,0,7
-0.4895277917385101,-2.8724327087402344,9,2646435840,3,0,7
-0.0345716774463653,-0.084848515689373,0,6650740736,3,0,8
-0.0736154615879058,-0.2798935770988464,1,6650740736,3,0,8
-0.1113011315464973,-0.5217961072921753,2,6650740736,3,0,8
-0.1310184895992279,-0.7359588742256165,3,6650740736,3,0,8
-0.1716577410697937,-0.9649032354354858,4,6650740736,3,0,8
-0.2082736939191818,-1.1820087432861328,5,6650740736,3,0,8
-0.2495966702699661,-1.4162245988845823,6,6650740736,3,0,8
-0.2917602658271789,-1.6556775569915771,7,6650740736,3,0,8
-0.3239383101463318,-1.876336932182312,8,6650740736,3,0,8
-0.3660712838172912,-2.0996556282043457,9,6650740736,3,0,8
-0.007213800214231,-0.0100183701142668,0,11586560000,3,0,9
-0.0272876545786857,-0.1300705522298813,1,11586560000,3,0,9
-0.0478208139538764,-0.2452061027288437,2,11586560000,3,0,9
-0.1048738211393356,-0.4687957763671875,3,11586560000,3,0,9
-0.1417475044727325,-0.7492234110832214,4,11586560000,3,0,9
-0.1711782664060592,-0.965955913066864,5,11586560000,3,0,9
-0.2181676179170608,-1.1830825805664062,6,11586560000,3,0,9
-0.253940224647522,-1.4517701864242554,7,11586560000,3,0,9
-0.2949809730052948,-1.7155002355575562,8,11586560000,3,0,9
-0.3342525959014892,-1.9590840339660645,9,11586560000,3,0,9
-0.2792405188083648,-0.6591455340385437,0,7629056,4,0,0
-0.703601062297821,-2.020636558532715,1,7629056,4,0,0
-1.155293107032776,-3.387746572494507,2,7629056,4,0,0
-1.7138088941574097,-4.691111564636231,3,7629056,4,0,0
-2.4008677005767822,-5.893077373504639,4,7629056,4,0,0
-2.9910409450531006,-6.927548885345459,5,7629056,4,0,0
-3.6511752605438232,-7.819949626922607,6,7629056,4,0,0
-4.348670482635498,-8.548318862915039,7,7629056,4,0,0
-5.058333396911621,-9.165044784545898,8,7629056,4,0,0
-5.875256061553955,-9.715895652770996,9,7629056,4,0,0
-0.1996401846408844,-0.6397899389266968,0,17617408,4,0,1
-0.5410897135734558,-2.346575260162353,1,17617408,4,0,1
-0.9194455146789552,-4.252993583679199,2,17617408,4,0,1
-1.3707454204559326,-6.294627189636231,3,17617408,4,0,1
-1.8900784254074097,-8.12429428100586,4,17617408,4,0,1
-2.5804243087768555,-9.724275588989258,5,17617408,4,0,1
-3.148405075073242,-11.348963737487791,6,17617408,4,0,1
-3.8028199672698975,-12.645828247070312,7,17617408,4,0,1
-4.080807209014893,-13.604578018188477,8,17617408,4,0,1
-4.450598239898682,-14.388639450073242,9,17617408,4,0,1
-0.1201769486069679,-0.5326354503631592,0,44672000,4,0,2
-0.3391148447990417,-1.705831527709961,1,44672000,4,0,2
-0.5279401540756226,-2.9300668239593506,2,44672000,4,0,2
-0.7639601230621338,-4.063480854034424,3,44672000,4,0,2
-1.048574924468994,-5.183495044708252,4,44672000,4,0,2
-1.4290481805801392,-6.321991920471191,5,44672000,4,0,2
-1.7926318645477295,-7.566615581512451,6,44672000,4,0,2
-2.072964191436768,-8.562308311462402,7,44672000,4,0,2
-2.4942941665649414,-9.5689115524292,8,44672000,4,0,2
-3.033942937850952,-10.368012428283691,9,44672000,4,0,2
-0.0330717973411083,-0.1250317394733429,0,123691008,4,0,3
-0.0742845386266708,-0.4506414532661438,1,123691008,4,0,3
-0.1168345138430595,-0.7932013869285583,2,123691008,4,0,3
-0.1732475161552429,-1.1900782585144043,3,123691008,4,0,3
-0.2698332965373993,-1.8269017934799197,4,123691008,4,0,3
-0.3368075489997864,-2.448019027709961,5,123691008,4,0,3
-0.4017934501171112,-2.95428466796875,6,123691008,4,0,3
-0.4811422824859619,-3.5492231845855717,7,123691008,4,0,3
-0.5312412977218628,-3.984457015991211,8,123691008,4,0,3
