asr,iteration,model_size,seed_idx,adv_training_round,model_idx
0.8802083333333334,7,2646435840,2,0,7
0.8958333333333334,8,2646435840,2,0,7
0.9270833333333334,9,2646435840,2,0,7
0.9427083333333334,10,2646435840,2,0,7
0.0,0,11586560000,2,0,9
1.0,1,11586560000,2,0,9
1.0,2,11586560000,2,0,9
1.0,3,11586560000,2,0,9
1.0,4,11586560000,2,0,9
1.0,5,11586560000,2,0,9
1.0,6,11586560000,2,0,9
1.0,7,11586560000,2,0,9
1.0,8,11586560000,2,0,9
1.0,9,11586560000,2,0,9
1.0,10,11586560000,2,0,9
0.0,0,44672000,3,0,2
0.44919786096256686,1,44672000,3,0,2
0.7005347593582888,2,44672000,3,0,2
0.786096256684492,3,44672000,3,0,2
0.8609625668449198,4,44672000,3,0,2
0.9090909090909091,5,44672000,3,0,2
0.9358288770053476,6,44672000,3,0,2
0.9732620320855615,7,44672000,3,0,2
0.9786096256684492,8,44672000,3,0,2
0.983957219251337,9,44672000,3,0,2
0.9893048128342246,10,44672000,3,0,2
0.0,0,123691008,3,0,3
0.6958762886597938,1,123691008,3,0,3
0.7989690721649485,2,123691008,3,0,3
0.8350515463917526,3,123691008,3,0,3
0.8762886597938144,4,123691008,3,0,3
0.9020618556701031,5,123691008,3,0,3
0.9329896907216495,6,123691008,3,0,3
0.9432989690721649,7,123691008,3,0,3
0.9484536082474226,8,123691008,3,0,3
0.9639175257731959,9,123691008,3,0,3
0.9690721649484536,10,123691008,3,0,3
0.0,0,353824768,3,0,4
0.5544041450777202,1,353824768,3,0,4
0.5544041450777202,2,353824768,3,0,4
0.5544041450777202,3,353824768,3,0,4
0.5544041450777202,4,353824768,3,0,4
0.5544041450777202,5,353824768,3,0,4
0.5544041450777202,6,353824768,3,0,4
0.5544041450777202,7,353824768,3,0,4
0.5544041450777202,8,353824768,3,0,4
0.5544041450777202,9,353824768,3,0,4
0.5544041450777202,10,353824768,3,0,4
0.0,0,908763136,3,0,5
0.9792746113989638,1,908763136,3,0,5
0.9948186528497409,2,908763136,3,0,5
1.0,3,908763136,3,0,5
1.0,4,908763136,3,0,5
1.0,5,908763136,3,0,5
1.0,6,908763136,3,0,5
1.0,7,908763136,3,0,5
1.0,8,908763136,3,0,5
1.0,9,908763136,3,0,5
1.0,10,908763136,3,0,5
0.0,0,1311629312,3,0,6
0.9479166666666666,1,1311629312,3,0,6
0.984375,2,1311629312,3,0,6
0.9895833333333334,3,1311629312,3,0,6
0.9947916666666666,4,1311629312,3,0,6
1.0,5,1311629312,3,0,6
1.0,6,1311629312,3,0,6
1.0,7,1311629312,3,0,6
1.0,8,1311629312,3,0,6
1.0,9,1311629312,3,0,6
1.0,10,1311629312,3,0,6
0.0,0,2646435840,3,0,7
0.07772020725388606,1,2646435840,3,0,7
0.39896373056994816,2,2646435840,3,0,7
0.6373056994818653,3,2646435840,3,0,7
0.7564766839378239,4,2646435840,3,0,7
0.8082901554404145,5,2646435840,3,0,7
0.8393782383419689,6,2646435840,3,0,7
0.8549222797927462,7,2646435840,3,0,7
0.8963730569948186,8,2646435840,3,0,7
0.9119170984455959,9,2646435840,3,0,7
0.9222797927461139,10,2646435840,3,0,7
0.0,0,17617408,4,0,1
0.14516129032258063,1,17617408,4,0,1
0.31720430107526887,2,17617408,4,0,1
0.3870967741935484,3,17617408,4,0,1
0.4838709677419355,4,17617408,4,0,1
0.553763440860215,5,17617408,4,0,1
0.6182795698924731,6,17617408,4,0,1
0.6612903225806452,7,17617408,4,0,1
0.7258064516129032,8,17617408,4,0,1
0.7741935483870968,9,17617408,4,0,1
0.8172043010752688,10,17617408,4,0,1
0.0,0,44672000,4,0,2
0.5882352941176471,1,44672000,4,0,2
0.9411764705882353,2,44672000,4,0,2
0.9946524064171123,3,44672000,4,0,2
1.0,4,44672000,4,0,2
1.0,5,44672000,4,0,2
1.0,6,44672000,4,0,2
1.0,7,44672000,4,0,2
1.0,8,44672000,4,0,2
1.0,9,44672000,4,0,2
1.0,10,44672000,4,0,2
0.0,0,6650740736,3,0,8
0.20603015075376885,1,6650740736,3,0,8
0.6834170854271358,2,6650740736,3,0,8
0.8994974874371859,3,6650740736,3,0,8
0.949748743718593,4,6650740736,3,0,8
0.9698492462311558,5,6650740736,3,0,8
0.9849246231155779,6,6650740736,3,0,8
0.9899497487437185,7,6650740736,3,0,8
1.0,8,6650740736,3,0,8
1.0,9,6650740736,3,0,8
1.0,10,6650740736,3,0,8
0.0,0,7629056,4,0,0
0.02840909090909094,1,7629056,4,0,0
0.03977272727272729,2,7629056,4,0,0
0.045454545454545414,3,7629056,4,0,0
0.07954545454545459,4,7629056,4,0,0
0.125,5,7629056,4,0,0
0.22159090909090906,6,7629056,4,0,0
0.2954545454545454,7,7629056,4,0,0
0.38068181818181823,8,7629056,4,0,0
0.49431818181818177,9,7629056,4,0,0
0.6136363636363636,10,7629056,4,0,0
0.0,0,123691008,4,0,3
0.8144329896907216,1,123691008,4,0,3
0.9175257731958762,2,123691008,4,0,3
0.9484536082474226,3,123691008,4,0,3
0.9639175257731959,4,123691008,4,0,3
0.9639175257731959,5,123691008,4,0,3
0.9845360824742269,6,123691008,4,0,3
0.9948453608247423,7,123691008,4,0,3
1.0,8,123691008,4,0,3
1.0,9,123691008,4,0,3
1.0,10,123691008,4,0,3
0.0,0,11586560000,3,0,9
0.5618556701030928,1,11586560000,3,0,9
0.8298969072164948,2,11586560000,3,0,9
0.8969072164948454,3,11586560000,3,0,9
0.9329896907216495,4,11586560000,3,0,9
0.9329896907216495,5,11586560000,3,0,9
0.9329896907216495,6,11586560000,3,0,9
0.9484536082474226,7,11586560000,3,0,9
0.9484536082474226,8,11586560000,3,0,9
0.9587628865979382,9,11586560000,3,0,9
0.9587628865979382,10,11586560000,3,0,9
0.0,0,353824768,4,0,4
0.2879581151832461,1,353824768,4,0,4
0.8795811518324608,2,353824768,4,0,4
0.9895287958115183,3,353824768,4,0,4
1.0,4,353824768,4,0,4
1.0,5,353824768,4,0,4
1.0,6,353824768,4,0,4
1.0,7,353824768,4,0,4
1.0,8,353824768,4,0,4
1.0,9,353824768,4,0,4
1.0,10,353824768,4,0,4
0.0,0,908763136,4,0,5
0.9639175257731959,1,908763136,4,0,5
1.0,2,908763136,4,0,5
1.0,3,908763136,4,0,5
1.0,4,908763136,4,0,5
1.0,5,908763136,4,0,5
1.0,6,908763136,4,0,5
1.0,7,908763136,4,0,5
1.0,8,908763136,4,0,5
1.0,9,908763136,4,0,5
1.0,10,908763136,4,0,5
0.0,0,1311629312,4,0,6
0.5968586387434556,1,1311629312,4,0,6
0.6335078534031413,2,1311629312,4,0,6
0.6910994764397906,3,1311629312,4,0,6
0.7329842931937173,4,1311629312,4,0,6
0.743455497382199,5,1311629312,4,0,6
0.7801047120418848,6,1311629312,4,0,6
0.8219895287958116,7,1311629312,4,0,6
0.8429319371727748,8,1311629312,4,0,6
0.8743455497382199,9,1311629312,4,0,6
0.8952879581151832,10,1311629312,4,0,6
0.0,0,2646435840,4,0,7
0.6989795918367347,1,2646435840,4,0,7
0.9132653061224489,2,2646435840,4,0,7
0.9795918367346939,3,2646435840,4,0,7
0.9897959183673469,4,2646435840,4,0,7
0.9948979591836735,5,2646435840,4,0,7
0.9948979591836735,6,2646435840,4,0,7
1.0,7,2646435840,4,0,7
1.0,8,2646435840,4,0,7
1.0,9,2646435840,4,0,7
1.0,10,2646435840,4,0,7
0.0,0,6650740736,4,0,8
0.07106598984771573,1,6650740736,4,0,8
0.2690355329949239,2,6650740736,4,0,8
0.6040609137055837,3,6650740736,4,0,8
0.766497461928934,4,6650740736,4,0,8
0.8629441624365483,5,6650740736,4,0,8
0.9187817258883249,6,6650740736,4,0,8
0.949238578680203,7,6650740736,4,0,8
0.9543147208121827,8,6650740736,4,0,8
0.9847715736040609,9,6650740736,4,0,8
0.9847715736040609,10,6650740736,4,0,8
0.0,0,11586560000,4,0,9
0.18134715025906734,1,11586560000,4,0,9
0.3937823834196891,2,11586560000,4,0,9
0.43523316062176165,3,11586560000,4,0,9
0.5233160621761659,4,11586560000,4,0,9
0.616580310880829,5,11586560000,4,0,9
0.689119170984456,6,11586560000,4,0,9
0.7357512953367875,7,11586560000,4,0,9
0.7823834196891192,8,11586560000,4,0,9
0.8031088082901554,9,11586560000,4,0,9
0.8186528497409327,10,11586560000,4,0,9
