log_mean_prob,mean_log_prob,iteration,model_size,seed_idx,adv_training_round,model_idx
-2.107001543045044,-2.49169921875,7,7629056,1,0,0
-2.235168695449829,-2.6574347019195557,8,7629056,1,0,0
-2.355867862701416,-2.800797700881958,9,7629056,1,0,0
-0.6688016653060913,-4.669452667236328,0,908763136,0,0,5
-0.9511678218841553,-6.5303120613098145,1,908763136,0,0,5
-1.1704485416412354,-7.899941921234131,2,908763136,0,0,5
-1.3995860815048218,-9.240533828735352,3,908763136,0,0,5
-1.6072231531143188,-10.197265625,4,908763136,0,0,5
-1.8038748502731323,-11.073410034179688,5,908763136,0,0,5
-2.0064587593078613,-11.784563064575195,6,908763136,0,0,5
-2.250073194503784,-12.457286834716797,7,908763136,0,0,5
-2.5150246620178223,-13.124530792236328,8,908763136,0,0,5
-2.635070562362671,-13.496803283691406,9,908763136,0,0,5
-0.2607521414756775,-2.6512415409088135,0,1311629312,0,0,6
-0.5441423058509827,-5.797702789306641,1,1311629312,0,0,6
-0.7964545488357544,-8.96860122680664,2,1311629312,0,0,6
-0.9371517896652222,-11.297769546508789,3,1311629312,0,0,6
-0.971959114074707,-12.257447242736816,4,1311629312,0,0,6
-1.0201547145843506,-12.912586212158203,5,1311629312,0,0,6
-1.1007332801818848,-13.473910331726074,6,1311629312,0,0,6
-1.2114644050598145,-14.261134147644043,7,1311629312,0,0,6
-1.271213412284851,-14.931136131286621,8,1311629312,0,0,6
-1.3786144256591797,-15.41735553741455,9,1311629312,0,0,6
-0.22532416880130768,-1.162041425704956,0,11586560000,0,0,9
-0.34316486120224,-1.9862266778945923,1,11586560000,0,0,9
-0.45580393075942993,-2.687100887298584,2,11586560000,0,0,9
-0.5487638711929321,-3.2862348556518555,3,11586560000,0,0,9
-0.6359826326370239,-3.7714056968688965,4,11586560000,0,0,9
-0.7437505125999451,-4.2353434562683105,5,11586560000,0,0,9
-0.7985252141952515,-4.632309436798096,6,11586560000,0,0,9
-0.8288408517837524,-4.9618401527404785,7,11586560000,0,0,9
-0.8471578359603882,-5.214121341705322,8,11586560000,0,0,9
-0.9062806963920593,-5.4339985847473145,9,11586560000,0,0,9
-0.2327350676059723,-2.2829749584198,0,6650740736,0,0,8
-0.3166221082210541,-3.4151885509490967,1,6650740736,0,0,8
-0.4805375039577484,-4.658017635345459,2,6650740736,0,0,8
-0.6635080575942993,-6.526543617248535,3,6650740736,0,0,8
-0.7807076573371887,-8.133953094482422,4,6650740736,0,0,8
-0.8257343769073486,-8.906081199645996,5,6650740736,0,0,8
-0.8621299266815186,-9.392017364501953,6,6650740736,0,0,8
-0.8847839832305908,-9.488225936889648,7,6650740736,0,0,8
-0.9140366315841675,-9.889053344726562,8,6650740736,0,0,8
-0.9539476633071899,-10.178442001342773,9,6650740736,0,0,8
-0.36875465512275696,-0.9839605689048767,0,353824768,1,0,4
-0.818447470664978,-2.471428394317627,1,353824768,1,0,4
-1.197569727897644,-3.7448809146881104,2,353824768,1,0,4
-1.4348974227905273,-4.70928430557251,3,353824768,1,0,4
-1.6809996366500854,-5.403686046600342,4,353824768,1,0,4
-2.0236871242523193,-5.953153133392334,5,353824768,1,0,4
-2.243591070175171,-6.4449028968811035,6,353824768,1,0,4
-2.4193851947784424,-6.927092552185059,7,353824768,1,0,4
-2.6331067085266113,-7.292068958282471,8,353824768,1,0,4
-2.962735414505005,-7.608971118927002,9,353824768,1,0,4
-0.7633630037307739,-1.017491102218628,0,44672000,1,0,2
-1.1567604541778564,-1.5704104900360107,1,44672000,1,0,2
-1.3728656768798828,-1.8549044132232666,2,44672000,1,0,2
-1.602242350578308,-2.092512607574463,3,44672000,1,0,2
-1.764755368232727,-2.2764956951141357,4,44672000,1,0,2
-1.9089525938034058,-2.4453516006469727,5,44672000,1,0,2
-2.044909954071045,-2.610555648803711,6,44672000,1,0,2
-2.1757378578186035,-2.762643814086914,7,44672000,1,0,2
-2.2940220832824707,-2.900783061981201,8,44672000,1,0,2
-2.4263505935668945,-3.0410022735595703,9,44672000,1,0,2
-0.5098253488540649,-0.6540834307670593,0,123691008,1,0,3
-0.8032401204109192,-1.1303292512893677,1,123691008,1,0,3
-1.0699763298034668,-1.6191054582595825,2,123691008,1,0,3
-1.293198823928833,-2.0737576484680176,3,123691008,1,0,3
-1.4863877296447754,-2.4857733249664307,4,123691008,1,0,3
-1.640510082244873,-2.7889420986175537,5,123691008,1,0,3
-1.7974954843521118,-3.0634896755218506,6,123691008,1,0,3
-1.9529876708984375,-3.2895140647888184,7,123691008,1,0,3
-2.1022534370422363,-3.484581708908081,8,123691008,1,0,3
-2.2236664295196533,-3.6605632305145264,9,123691008,1,0,3
-0.477029949426651,-3.5543313026428223,0,908763136,1,0,5
-0.669889509677887,-5.644339084625244,1,908763136,1,0,5
-0.9116361141204834,-7.434148788452148,2,908763136,1,0,5
-1.0970792770385742,-8.904683113098145,3,908763136,1,0,5
-1.2200287580490112,-9.983427047729492,4,908763136,1,0,5
-1.2627328634262085,-10.59815788269043,5,908763136,1,0,5
-1.4108511209487915,-11.3779935836792,6,908763136,1,0,5
-1.52264404296875,-11.86296558380127,7,908763136,1,0,5
-1.590055227279663,-12.148187637329102,8,908763136,1,0,5
-1.7374448776245117,-12.513947486877441,9,908763136,1,0,5
-0.19696643948554993,-1.3799082040786743,0,1311629312,1,0,6
-0.383527934551239,-2.7491447925567627,1,1311629312,1,0,6
-0.5146501064300537,-3.8965489864349365,2,1311629312,1,0,6
-0.7235931158065796,-5.291868686676025,3,1311629312,1,0,6
-0.812190592288971,-6.31829309463501,4,1311629312,1,0,6
-0.9507812261581421,-7.230180740356445,5,1311629312,1,0,6
-1.0004321336746216,-7.806741714477539,6,1311629312,1,0,6
-1.0552642345428467,-8.240082740783691,7,1311629312,1,0,6
-1.1325669288635254,-8.617701530456543,8,1311629312,1,0,6
-1.2022418975830078,-9.019192695617676,9,1311629312,1,0,6
-0.3811587989330292,-2.4522926807403564,0,2646435840,1,0,7
-0.5901346206665039,-3.934195041656494,1,2646435840,1,0,7
-0.8047179579734802,-5.362692832946777,2,2646435840,1,0,7
-0.9407444000244141,-6.448132514953613,3,2646435840,1,0,7
-1.058851957321167,-7.314794540405273,4,2646435840,1,0,7
-1.1070491075515747,-7.806759357452393,5,2646435840,1,0,7
-1.2156355381011963,-8.16493034362793,6,2646435840,1,0,7
-1.2895528078079224,-8.474512100219727,7,2646435840,1,0,7
-1.3545711040496826,-8.738683700561523,8,2646435840,1,0,7
-1.4694163799285889,-9.098018646240234,9,2646435840,1,0,7
-0.4634513854980469,-2.0928189754486084,0,6650740736,1,0,8
-0.6739630103111267,-3.9005939960479736,1,6650740736,1,0,8
-0.8012732863426208,-5.17964506149292,2,6650740736,1,0,8
-0.8538913130760193,-6.1826581954956055,3,6650740736,1,0,8
-0.8980900049209595,-6.849935531616211,4,6650740736,1,0,8
-0.9324921369552612,-7.205814361572266,5,6650740736,1,0,8
-0.9827839732170105,-7.621803283691406,6,6650740736,1,0,8
-1.0310792922973633,-7.952511787414551,7,6650740736,1,0,8
-1.0871330499649048,-8.348264694213867,8,6650740736,1,0,8
-1.1218819618225098,-8.61748218536377,9,6650740736,1,0,8
-0.4338679909706116,-0.612672746181488,0,11586560000,1,0,9
-0.6106674075126648,-0.9563308954238892,1,11586560000,1,0,9
-0.7319523692131042,-1.231560468673706,2,11586560000,1,0,9
-0.8081451058387756,-1.4212063550949097,3,11586560000,1,0,9
-0.8517212271690369,-1.5380405187606812,4,11586560000,1,0,9
-0.8994392156600952,-1.6424484252929688,5,11586560000,1,0,9
-0.9465912580490112,-1.728620171546936,6,11586560000,1,0,9
-0.9836179614067078,-1.7984645366668701,7,11586560000,1,0,9
-1.0228440761566162,-1.8630481958389282,8,11586560000,1,0,9
-1.0564253330230713,-1.923438310623169,9,11586560000,1,0,9
-0.9749466180801392,-1.7565069198608398,0,7629056,2,0,0
-1.1677378416061401,-2.1148781776428223,1,7629056,2,0,0
-1.3471509218215942,-2.3552708625793457,2,7629056,2,0,0
-1.526220440864563,-2.561983108520508,3,7629056,2,0,0
-1.6795525550842285,-2.734227418899536,4,7629056,2,0,0
-1.82163667678833,-2.8995044231414795,5,7629056,2,0,0
-1.9510375261306763,-3.0551838874816895,6,7629056,2,0,0
-2.059190034866333,-3.192880868911743,7,7629056,2,0,0
-2.158848285675049,-3.3124234676361084,8,7629056,2,0,0
-2.2497305870056152,-3.4310142993927,9,7629056,2,0,0
-0.6865837574005127,-0.9185137748718262,0,17617408,2,0,1
-0.8753600120544434,-1.1502195596694946,1,17617408,2,0,1
-1.070711612701416,-1.3894914388656616,2,17617408,2,0,1
-1.281166434288025,-1.665748119354248,3,17617408,2,0,1
-1.4828928709030151,-1.8781712055206299,4,17617408,2,0,1
-1.6849771738052368,-2.1294264793395996,5,17617408,2,0,1
-1.8497519493103027,-2.309818983078003,6,17617408,2,0,1
-2.0091404914855957,-2.513679265975952,7,17617408,2,0,1
-2.1461308002471924,-2.7810540199279785,8,17617408,2,0,1
-2.248117685317993,-2.9875636100769043,9,17617408,2,0,1
-0.878102719783783,-1.1578274965286255,0,44672000,2,0,2
-1.2181519269943237,-1.6007522344589233,1,44672000,2,0,2
-1.4363696575164795,-1.8691518306732178,2,44672000,2,0,2
-1.6726436614990234,-2.103393077850342,3,44672000,2,0,2
-1.8342870473861694,-2.2844135761260986,4,44672000,2,0,2
-1.9705164432525635,-2.445448637008667,5,44672000,2,0,2
-2.091679096221924,-2.580580234527588,6,44672000,2,0,2
-2.221320867538452,-2.718595504760742,7,44672000,2,0,2
-2.3229827880859375,-2.8364291191101074,8,44672000,2,0,2
-2.4211411476135254,-2.954509735107422,9,44672000,2,0,2
-0.5338767766952515,-0.6104151010513306,0,123691008,2,0,3
-0.8357936143875122,-0.9703215956687927,1,123691008,2,0,3
-1.1201694011688232,-1.3019741773605347,2,123691008,2,0,3
-1.421988844871521,-1.6395277976989746,3,123691008,2,0,3
-1.6893043518066406,-1.9255770444869995,4,123691008,2,0,3
-1.937727451324463,-2.188760995864868,5,123691008,2,0,3
-2.165787696838379,-2.426107168197632,6,123691008,2,0,3
-2.3392515182495117,-2.6214518547058105,7,123691008,2,0,3
-2.4969871044158936,-2.7921390533447266,8,123691008,2,0,3
-2.6603128910064697,-2.948157548904419,9,123691008,2,0,3
-0.3691982328891754,-2.321138620376587,0,353824768,2,0,4
-0.7322292327880859,-4.602109432220459,1,353824768,2,0,4
-1.0111857652664185,-7.001979351043701,2,353824768,2,0,4
-1.2294327020645142,-8.741316795349121,3,353824768,2,0,4
-1.4092835187911987,-10.145008087158203,4,353824768,2,0,4
-1.5211858749389648,-11.099655151367188,5,353824768,2,0,4
-1.6367416381835938,-11.712782859802246,6,353824768,2,0,4
-1.699204444885254,-12.191126823425293,7,353824768,2,0,4
-1.8197600841522217,-12.595181465148926,8,353824768,2,0,4
-1.8902393579483032,-12.910958290100098,9,353824768,2,0,4
-0.4482352137565613,-1.3434580564498901,0,908763136,2,0,5
-0.8880400657653809,-2.6179800033569336,1,908763136,2,0,5
-1.3889012336730957,-4.030869007110596,2,908763136,2,0,5
-1.9601247310638428,-5.383216381072998,3,908763136,2,0,5
-2.218580484390259,-6.396154880523682,4,908763136,2,0,5
-2.597282886505127,-7.2904887199401855,5,908763136,2,0,5
-3.0661420822143555,-8.133803367614746,6,908763136,2,0,5
-3.2398409843444824,-8.924087524414062,7,908763136,2,0,5
-3.378650188446045,-9.591005325317383,8,908763136,2,0,5
-3.516432762145996,-10.225259780883789,9,908763136,2,0,5
-0.40802836418151855,-2.2235171794891357,0,1311629312,2,0,6
-0.709487795829773,-4.086407661437988,1,1311629312,2,0,6
-0.9749990701675415,-5.711770057678223,2,1311629312,2,0,6
-1.2264844179153442,-6.924561023712158,3,1311629312,2,0,6
-1.3539849519729614,-7.931058883666992,4,1311629312,2,0,6
-1.4723583459854126,-8.877618789672852,5,1311629312,2,0,6
-1.6146804094314575,-9.543266296386719,6,1311629312,2,0,6
-1.720276951789856,-10.179988861083984,7,1311629312,2,0,6
-1.8581749200820923,-10.73444652557373,8,1311629312,2,0,6
-1.9331209659576416,-11.16415786743164,9,1311629312,2,0,6
-0.293545663356781,-2.412431240081787,0,2646435840,2,0,7
-0.5069003701210022,-4.713316440582275,1,2646435840,2,0,7
-0.6180353164672852,-6.49567985534668,2,2646435840,2,0,7
-0.7739218473434448,-8.22389030456543,3,2646435840,2,0,7
-0.8691906929016113,-9.323451042175293,4,2646435840,2,0,7
-1.061051607131958,-10.354958534240723,5,2646435840,2,0,7
-1.260998010635376,-11.67196273803711,6,2646435840,2,0,7
-1.3656507730484009,-12.389357566833496,7,2646435840,2,0,7
-1.4886457920074463,-13.580946922302246,8,2646435840,2,0,7
-1.548246145248413,-14.311525344848633,9,2646435840,2,0,7
-0.2415463924407959,-0.9311192631721497,0,6650740736,2,0,8
-0.3596576750278473,-1.7403345108032227,1,6650740736,2,0,8
-0.5299415588378906,-2.6377668380737305,2,6650740736,2,0,8
-0.6268473863601685,-3.5529775619506836,3,6650740736,2,0,8
-0.7002919912338257,-4.287851810455322,4,6650740736,2,0,8
-0.7654293179512024,-4.934900283813477,5,6650740736,2,0,8
-0.7877413630485535,-5.425864219665527,6,6650740736,2,0,8
-0.8157426118850708,-5.859692096710205,7,6650740736,2,0,8
-0.8364477157592773,-6.182148456573486,8,6650740736,2,0,8
-0.8838827610015869,-6.473904609680176,9,6650740736,2,0,8
-0.3779352009296417,-0.9395339488983154,0,11586560000,2,0,9
-0.5639883875846863,-1.6155287027359009,1,11586560000,2,0,9
-0.7291133999824524,-2.246009588241577,2,11586560000,2,0,9
-0.8656776547431946,-2.8061177730560303,3,11586560000,2,0,9
-0.9738154411315918,-3.3288040161132812,4,11586560000,2,0,9
-1.0522114038467407,-3.74554443359375,5,11586560000,2,0,9
-1.120793104171753,-4.113352298736572,6,11586560000,2,0,9
-1.2109951972961426,-4.412269592285156,7,11586560000,2,0,9
-1.3040534257888794,-4.697714805603027,8,11586560000,2,0,9
-1.3763651847839355,-4.942370414733887,9,11586560000,2,0,9
-0.8586776852607727,-1.0508832931518555,0,7629056,3,0,0
-1.2113797664642334,-1.413901448249817,1,7629056,3,0,0
-1.5862478017807007,-1.7510191202163696,2,7629056,3,0,0
-1.8788104057312012,-2.0218584537506104,3,7629056,3,0,0
-2.1067609786987305,-2.2296969890594482,4,7629056,3,0,0
-2.2860207557678223,-2.3920321464538574,5,7629056,3,0,0
-2.4414634704589844,-2.536525011062622,6,7629056,3,0,0
-2.570941925048828,-2.6646218299865723,7,7629056,3,0,0
-2.6930229663848877,-2.7800731658935547,8,7629056,3,0,0
-2.8138504028320312,-2.8980138301849365,9,7629056,3,0,0
-0.8580284118652344,-1.2715868949890137,0,17617408,3,0,1
-1.1501331329345703,-2.0669727325439453,1,17617408,3,0,1
-1.4076642990112305,-4.103794574737549,2,17617408,3,0,1
-1.628933310508728,-5.924765110015869,3,17617408,3,0,1
-1.82314133644104,-7.2997612953186035,4,17617408,3,0,1
-1.9854068756103516,-8.042438507080078,5,17617408,3,0,1
-2.137464761734009,-8.440093040466309,6,17617408,3,0,1
-2.2732315063476562,-8.715839385986328,7,17617408,3,0,1
-2.396785020828247,-8.861292839050293,8,17617408,3,0,1
-2.509568452835083,-9.031416893005371,9,17617408,3,0,1
-0.8175711631774902,-1.113296627998352,0,44672000,3,0,2
-1.1318637132644653,-1.6269466876983643,1,44672000,3,0,2
-1.3449095487594604,-1.930260181427002,2,44672000,3,0,2
-1.514275312423706,-2.156226634979248,3,44672000,3,0,2
-1.683258295059204,-2.363583564758301,4,44672000,3,0,2
-1.8349450826644897,-2.533132314682007,5,44672000,3,0,2
-1.9828776121139526,-2.7048532962799072,6,44672000,3,0,2
-2.1247918605804443,-2.8746938705444336,7,44672000,3,0,2
-2.251950979232788,-3.0301122665405273,8,44672000,3,0,2
-2.378633975982666,-3.1719298362731934,9,44672000,3,0,2
-0.6264907121658325,-0.7077587842941284,0,123691008,3,0,3
-0.8363335728645325,-0.9648932814598083,1,123691008,3,0,3
-0.9915842413902283,-1.1405473947525024,2,123691008,3,0,3
-1.1399317979812622,-1.3001205921173096,3,123691008,3,0,3
-1.2888283729553223,-1.452083945274353,4,123691008,3,0,3
-1.4240456819534302,-1.595973014831543,5,123691008,3,0,3
-1.5352696180343628,-1.7142281532287598,6,123691008,3,0,3
-1.6303447484970093,-1.8150665760040283,7,123691008,3,0,3
-1.7170863151550293,-1.905940055847168,8,123691008,3,0,3
-1.8025023937225342,-1.9929434061050415,9,123691008,3,0,3
-0.43560540676116943,-1.6796354055404663,0,353824768,3,0,4
-0.962851881980896,-4.346685409545898,1,353824768,3,0,4
-1.3277933597564697,-6.713970184326172,2,353824768,3,0,4
-1.6183274984359741,-8.774937629699707,3,353824768,3,0,4
-1.7903752326965332,-10.230960845947266,4,353824768,3,0,4
-2.0632379055023193,-11.242973327636719,5,353824768,3,0,4
-2.232245445251465,-11.916190147399902,6,353824768,3,0,4
-2.443525791168213,-12.29089069366455,7,353824768,3,0,4
-2.505357265472412,-12.577607154846191,8,353824768,3,0,4
-2.549029588699341,-12.866692543029785,9,353824768,3,0,4
-0.5264132618904114,-2.3766896724700928,0,908763136,3,0,5
-0.931276798248291,-5.168053150177002,1,908763136,3,0,5
-1.1199969053268433,-7.142808437347412,2,908763136,3,0,5
-1.2788537740707397,-8.680281639099121,3,908763136,3,0,5
-1.4954485893249512,-9.905942916870117,4,908763136,3,0,5
-1.6650350093841553,-10.738763809204102,5,908763136,3,0,5
-1.8243491649627686,-11.283184051513672,6,908763136,3,0,5
-1.9851999282836914,-11.886816024780273,7,908763136,3,0,5
-2.12642240524292,-12.33716869354248,8,908763136,3,0,5
-2.251147747039795,-12.660456657409668,9,908763136,3,0,5
-0.31039080023765564,-2.3277699947357178,0,2646435840,3,0,7
-0.5167571306228638,-4.199379920959473,1,2646435840,3,0,7
-0.6431165933609009,-5.377917289733887,2,2646435840,3,0,7
-0.8122255802154541,-6.491194725036621,3,2646435840,3,0,7
-0.9646035432815552,-7.509427070617676,4,2646435840,3,0,7
-1.0074143409729004,-8.167389869689941,5,2646435840,3,0,7
-1.021970510482788,-8.51085376739502,6,2646435840,3,0,7
-1.0598307847976685,-8.862686157226562,7,2646435840,3,0,7
-1.1012057065963745,-9.190988540649414,8,2646435840,3,0,7
-1.1415984630584717,-9.40722370147705,9,2646435840,3,0,7
-0.27784812450408936,-0.6568863987922668,0,6650740736,3,0,8
-0.4025309383869171,-1.2692450284957886,1,6650740736,3,0,8
-0.5305423736572266,-1.8414011001586914,2,6650740736,3,0,8
-0.6475743055343628,-2.432687282562256,3,6650740736,3,0,8
-0.7226969003677368,-2.8723552227020264,4,6650740736,3,0,8
-0.7899618744850159,-3.275843620300293,5,6650740736,3,0,8
-0.8342071771621704,-3.64382266998291,6,6650740736,3,0,8
-0.8732494115829468,-3.944103956222534,7,6650740736,3,0,8
-0.9040359854698181,-4.213644027709961,8,6650740736,3,0,8
-0.9317313432693481,-4.443851470947266,9,6650740736,3,0,8
-0.1995372176170349,-0.9010646939277649,0,11586560000,3,0,9
-0.2655557096004486,-1.5205676555633545,1,11586560000,3,0,9
-0.3248805105686188,-2.18135404586792,2,11586560000,3,0,9
-0.40424174070358276,-2.699155330657959,3,11586560000,3,0,9
-0.47789686918258667,-3.223236322402954,4,11586560000,3,0,9
-0.5183861255645752,-3.727660894393921,5,11586560000,3,0,9
-0.589942216873169,-4.296461582183838,6,11586560000,3,0,9
-0.6794439554214478,-4.88343620300293,7,11586560000,3,0,9
-0.7260059118270874,-5.429211616516113,8,11586560000,3,0,9
-0.7511759400367737,-5.822235584259033,9,11586560000,3,0,9
-0.42968207597732544,-2.5498526096343994,0,1311629312,3,0,6
-0.7206683158874512,-4.248428821563721,1,1311629312,3,0,6
-1.0536582469940186,-5.869797706604004,2,1311629312,3,0,6
-1.2804217338562012,-7.154046535491943,3,1311629312,3,0,6
-1.4424806833267212,-8.046561241149902,4,1311629312,3,0,6
-1.6694116592407227,-8.87690544128418,5,1311629312,3,0,6
-1.778323769569397,-9.599075317382812,6,1311629312,3,0,6
-1.8081424236297607,-10.045507431030273,7,1311629312,3,0,6
-1.9407389163970947,-10.457476615905762,8,1311629312,3,0,6
-2.0494558811187744,-10.895172119140625,9,1311629312,3,0,6
-0.5955526232719421,-0.6393156051635742,0,7629056,4,0,0
-0.8172866106033325,-0.9653831720352173,1,7629056,4,0,0
-1.0147557258605957,-1.2575392723083496,2,7629056,4,0,0
-1.180190086364746,-1.5213240385055542,3,7629056,4,0,0
-1.3320856094360352,-1.7364438772201538,4,7629056,4,0,0
-1.448466420173645,-1.9071240425109863,5,7629056,4,0,0
-1.540043830871582,-2.049109697341919,6,7629056,4,0,0
-1.6209847927093506,-2.162562370300293,7,7629056,4,0,0
-1.6975980997085571,-2.2799417972564697,8,7629056,4,0,0
-1.769249439239502,-2.4033946990966797,9,7629056,4,0,0
-0.8075376152992249,-0.9753484725952148,0,17617408,4,0,1
-1.1502686738967896,-1.425797462463379,1,17617408,4,0,1
-1.4310537576675415,-1.7857238054275513,2,17617408,4,0,1
-1.6676349639892578,-2.084690570831299,3,17617408,4,0,1
-1.8675503730773926,-2.3575937747955322,4,17617408,4,0,1
-2.0549824237823486,-2.6330478191375732,5,17617408,4,0,1
-2.2356739044189453,-2.8657917976379395,6,17617408,4,0,1
-2.385847806930542,-3.0979061126708984,7,17617408,4,0,1
-2.53617000579834,-3.3613102436065674,8,17617408,4,0,1
-2.6546285152435303,-3.5977797508239746,9,17617408,4,0,1
-0.8644195199012756,-1.0604244470596313,0,44672000,4,0,2
-1.3735785484313965,-1.7324409484863281,1,44672000,4,0,2
-1.757407546043396,-2.1913814544677734,2,44672000,4,0,2
-2.0361671447753906,-2.4926822185516357,3,44672000,4,0,2
-2.2586264610290527,-2.7355332374572754,4,44672000,4,0,2
-2.4277400970458984,-2.915428638458252,5,44672000,4,0,2
-2.5844032764434814,-3.0884599685668945,6,44672000,4,0,2
-2.7359461784362793,-3.2400808334350586,7,44672000,4,0,2
-2.862647771835327,-3.3687312602996826,8,44672000,4,0,2
-2.981257438659668,-3.4952707290649414,9,44672000,4,0,2
-0.37549105286598206,-1.3618285655975342,0,353824768,4,0,4
-0.8068979978561401,-3.1111083030700684,1,353824768,4,0,4
-1.2099087238311768,-4.650685787200928,2,353824768,4,0,4
-1.5557581186294556,-5.781176567077637,3,353824768,4,0,4
-1.7341606616973877,-6.52321195602417,4,353824768,4,0,4
-1.903708815574646,-7.072258949279785,5,353824768,4,0,4
-2.0352025032043457,-7.503503322601318,6,353824768,4,0,4
-2.247340202331543,-7.906843662261963,7,353824768,4,0,4
-2.425832509994507,-8.202546119689941,8,353824768,4,0,4
-2.527137279510498,-8.472954750061035,9,353824768,4,0,4
-0.87191241979599,-1.1051956415176392,0,123691008,4,0,3
